,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,172,172.6,154.0,58.2,0.6,-18.0,-113.8,False,False
Canada,8183,10425.3,8521.0,4485.0,2242.3,338.0,-3698.0,True,False
Croatia,107,219.6,190.0,63.9,112.6,83.0,-43.1,True,True
Cyprus,18,20.9,23.0,18.0,2.9,5.0,0.0,False,True
Estonia,69,90.1,94.0,91.9,21.1,25.0,22.9,False,False
Finland,325,464.3,503.0,358.3,139.3,178.0,33.3,False,True
France,29401,36672.9,32688.0,25096.0,7271.9,3287.0,-4305.0,True,True
Germany,8793,12078.9,11190.0,6921.9,3285.9,2397.0,-1871.1,True,True
Greece,183,202.6,200.0,141.5,19.6,17.0,-41.5,True,False
Hungary,559,738.3,601.0,311.3,179.3,42.0,-247.7,True,False
Ireland,1705,2568.1,2289.0,1389.1,863.1,584.0,-315.9,True,True
Italy,34301,42004.0,36952.0,27777.1,7703.0,2651.0,-6523.9,True,True
Latvia,28,39.4,40.0,229.8,11.4,12.0,201.8,False,False
Luxembourg,110,142.9,132.0,130.2,32.9,22.0,20.2,True,True
Portugal,1512,1863.0,1800.0,1022.7,351.0,288.0,-489.3,True,False
Romania,1394,1791.6,1767.0,677.4,397.6,373.0,-716.6,True,False
Slovenia,109,178.0,132.0,102.2,69.0,23.0,-6.8,True,True
Spain,27136,37411.7,30436.0,25230.9,10275.7,3300.0,-1905.1,True,True
Sweden,5120,5519.7,5561.0,15956.2,399.7,441.0,10836.2,False,False
United Kingdom,39424,73772.3,42618.0,27100.1,34348.3,3194.0,-12323.9,True,True
