,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,815,677.7,695.0,846.4,-137.3,-120.0,31.4,True,True
Austria,677,671.4,686.0,642.3,-5.6,9.0,-34.7,False,False
Belgium,9650,9931.4,9807.0,9599.2,281.4,157.0,-50.8,True,True
Brazil,42720,41374.6,43614.0,48468.1,-1345.4,894.0,5748.1,True,False
Bulgaria,172,192.9,193.0,185.6,20.9,21.0,13.6,False,True
Canada,8183,8336.9,8064.0,7693.6,153.9,-119.0,-489.4,True,False
Chile,3101,1483.7,1490.0,2072.8,-1617.3,-1611.0,-1028.2,True,True
Colombia,1592,1164.1,1253.0,1266.0,-427.9,-339.0,-326.0,True,True
Croatia,107,110.4,119.0,100.4,3.4,12.0,-6.6,False,False
Cyprus,18,17.0,19.0,12.0,-1.0,1.0,-6.0,False,False
Czechia,328,366.4,354.0,349.4,38.4,26.0,21.4,True,True
Denmark,597,604.9,623.0,608.2,7.9,26.0,11.2,False,False
Dominican Republic,577,543.7,536.0,530.9,-33.3,-41.0,-46.1,False,False
Ecuador,3874,4170.9,4184.0,5546.8,296.9,310.0,1672.8,False,False
Egypt,1484,1146.9,1147.0,1097.8,-337.1,-337.0,-386.2,True,False
Estonia,69,66.9,75.0,61.0,-2.1,6.0,-8.0,False,False
Finland,325,332.7,354.0,316.7,7.7,29.0,-8.3,False,False
France,29401,29355.7,29851.0,30481.7,-45.3,450.0,1080.7,False,False
Germany,8793,9200.1,9087.0,8883.8,407.1,294.0,90.8,True,True
Greece,183,193.9,189.0,186.9,10.9,6.0,3.9,True,True
Hungary,559,586.0,569.0,527.9,27.0,10.0,-31.1,True,False
Iceland,10,10.0,11.0,13.7,0.0,1.0,3.7,False,False
Ireland,1705,1793.7,1742.0,1671.4,88.7,37.0,-33.6,True,True
Israel,300,299.0,303.0,309.3,-1.0,3.0,9.3,False,False
Italy,34301,35290.7,34954.0,34950.3,989.7,653.0,649.3,True,True
Latvia,28,30.6,27.0,24.6,2.6,-1.0,-3.4,True,False
Lithuania,75,83.0,74.0,76.4,8.0,-1.0,1.4,True,True
Luxembourg,110,118.6,120.0,109.3,8.6,10.0,-0.7,False,True
Malaysia,120,120.7,128.0,115.1,0.7,8.0,-4.9,False,False
Mexico,16872,13728.3,15749.0,5306.1,-3143.7,-1123.0,-11565.9,True,False
Moldova,398,361.4,389.0,310.6,-36.6,-9.0,-87.4,True,False
Netherlands,6076,6246.7,6370.0,6062.3,170.7,294.0,-13.7,False,True
Norway,242,243.6,251.0,242.8,1.6,9.0,0.8,False,True
Panama,429,394.6,390.0,369.1,-34.4,-39.0,-59.9,False,False
Peru,6308,5764.6,6065.0,9797.8,-543.4,-243.0,3489.8,True,False
Philippines,1074,993.7,1027.0,948.5,-80.3,-47.0,-125.5,True,False
Poland,1237,1198.9,1260.0,1151.0,-38.1,23.0,-86.0,True,False
Portugal,1512,1596.0,1513.0,1496.2,84.0,1.0,-15.8,True,True
Romania,1394,1407.9,1513.0,1297.9,13.9,119.0,-96.1,False,False
Russia,6819,6141.0,6129.0,5716.0,-678.0,-690.0,-1103.0,False,False
Serbia,253,260.9,277.0,266.6,7.9,24.0,13.6,False,False
Slovakia,28,28.0,31.0,22.0,0.0,3.0,-6.0,False,False
Slovenia,109,115.6,116.0,105.6,6.6,7.0,-3.4,False,True
South Korea,277,278.4,285.0,262.8,1.4,8.0,-14.2,False,False
Spain,27136,32149.1,30173.0,29368.5,5013.1,3037.0,2232.5,True,True
Sweden,5120,4909.4,4749.0,4823.8,-210.6,-371.0,-296.2,False,False
Switzerland,1938,1977.4,2009.0,1928.9,39.4,71.0,-9.1,False,True
Turkey,4792,4911.4,4809.0,4646.6,119.4,17.0,-145.4,True,False
Ukraine,890,911.3,944.0,810.1,21.3,54.0,-79.9,False,False
United Kingdom,39424,43043.6,41590.0,41605.1,3619.6,2166.0,2181.1,True,True
