,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,815,635.3,688.0,545.0,-179.7,-127.0,-270.0,True,False
Austria,677,671.4,708.0,645.8,-5.6,31.0,-31.2,False,False
Belgium,9650,10579.4,9913.0,10390.0,929.4,263.0,740.0,True,True
Brazil,42720,35384.4,41728.0,38794.3,-7335.6,-992.0,-3925.7,True,True
Bulgaria,172,173.6,177.0,160.2,1.6,5.0,-11.8,False,False
Canada,8183,9420.7,9036.0,8656.9,1237.7,853.0,473.9,True,True
Chile,3101,982.3,1055.0,575.3,-2118.7,-2046.0,-2525.7,True,False
Colombia,1592,1002.1,1209.0,1161.6,-589.9,-383.0,-430.4,True,True
Croatia,107,114.3,131.0,123.1,7.3,24.0,16.1,False,False
Cyprus,18,20.9,21.0,10.0,2.9,3.0,-8.0,False,False
Czechia,328,367.4,359.0,371.8,39.4,31.0,43.8,True,False
Denmark,597,624.1,646.0,707.9,27.1,49.0,110.9,False,False
Dominican Republic,577,582.3,552.0,687.8,5.3,-25.0,110.8,False,False
Ecuador,3874,5085.0,4826.0,5114.8,1211.0,952.0,1240.8,True,False
Egypt,1484,1035.0,1115.0,1105.3,-449.0,-369.0,-378.7,True,True
Estonia,69,74.6,81.0,64.5,5.6,12.0,-4.5,False,True
Finland,325,417.6,398.0,388.7,92.6,73.0,63.7,True,True
France,29401,34776.1,32365.0,30379.3,5375.1,2964.0,978.3,True,True
Germany,8793,9477.9,9307.0,9397.3,684.9,514.0,604.3,True,True
Greece,183,209.3,191.0,164.3,26.3,8.0,-18.7,True,True
Hungary,559,597.6,580.0,624.8,38.6,21.0,65.8,True,False
Iceland,10,10.0,12.0,13.7,0.0,2.0,3.7,False,False
Ireland,1705,1870.9,1784.0,1723.2,165.9,79.0,18.2,True,True
Israel,300,349.1,320.0,271.8,49.1,20.0,-28.2,True,True
Italy,34301,37107.4,35399.0,34326.9,2806.4,1098.0,25.9,True,True
Latvia,28,22.9,28.0,16.0,-5.1,0.0,-12.0,True,False
Lithuania,75,79.1,71.0,54.4,4.1,-4.0,-20.6,True,False
Luxembourg,110,130.1,122.0,114.4,20.1,12.0,4.4,True,True
Malaysia,120,132.3,133.0,112.1,12.3,13.0,-7.9,False,True
Mexico,16872,11780.4,13563.0,5306.1,-5091.6,-3309.0,-11565.9,True,False
Moldova,398,373.0,429.0,323.5,-25.0,31.0,-74.5,False,False
Netherlands,6076,6624.7,6592.0,6750.6,548.7,516.0,674.6,True,False
Norway,242,282.1,259.0,224.9,40.1,17.0,-17.1,True,True
Panama,429,394.6,407.0,446.6,-34.4,-22.0,17.6,True,True
Peru,6308,5575.6,5159.0,4549.7,-732.4,-1149.0,-1758.3,False,False
Philippines,1074,1229.0,1199.0,1354.9,155.0,125.0,280.9,True,False
Poland,1237,1407.1,1367.0,1261.8,170.1,130.0,24.8,True,True
Portugal,1512,1538.1,1502.0,1502.6,26.1,-10.0,-9.4,True,True
Romania,1394,1670.1,1695.0,1975.9,276.1,301.0,581.9,False,False
Slovakia,28,35.7,34.0,24.1,7.7,6.0,-3.9,True,True
Slovenia,109,111.7,119.0,119.4,2.7,10.0,10.4,False,False
South Korea,277,290.0,293.0,313.6,13.0,16.0,36.6,False,False
Spain,27136,31196.4,29891.0,29324.2,4060.4,2755.0,2188.2,True,True
Sweden,5120,5430.1,5346.0,5228.7,310.1,226.0,108.7,True,True
Switzerland,1938,2066.1,2062.0,1934.5,128.1,124.0,-3.5,True,True
Turkey,4792,5505.4,4960.0,4937.8,713.4,168.0,145.8,True,True
Ukraine,890,988.4,1294.0,822.6,98.4,404.0,-67.4,False,True
United Kingdom,39424,45462.0,41883.0,41994.1,6038.0,2459.0,2570.1,True,True
