,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,71.3,14.4,450.5,0.0,5.0,40.9,19944.8
OneQuietNight-ML,3135,72.7,17.0,478.4,0.0,6.0,45.0,21355.0
JHU_IDD-CovidSP,3141,74.6,16.9,300.5,0.0,5.6,51.5,9390.5
UChicagoCHATTOPADHYAY-UnIT,3093,76.9,19.6,427.4,0.0,9.3,50.6,17520.6
LANL-GrowthRate,3111,78.3,18.0,367.3,0.0,6.0,49.0,13332.0
FAIR-NRAR,3137,84.9,19.6,344.7,0.0,6.1,54.5,7793.1
COVIDhub-ensemble,3141,89.3,19.0,533.8,0.0,6.0,55.0,22794.0
UpstateSU-GRU,2770,91.0,24.2,381.8,0.0,8.0,67.0,11440.5
PandemicCentral-USCounty,3120,119.0,28.6,415.6,0.0,9.7,78.9,10908.6
COVIDhub-baseline,3141,121.2,23.0,795.0,0.0,7.0,72.0,36804.0
CEID-Walk,3141,121.4,23.4,796.7,0.0,7.8,72.7,36882.1
CU-select,3031,156.5,25.0,1289.3,0.0,8.0,75.0,56821.0
JHUAPL-Bucky,3141,157.6,34.0,624.9,0.0,11.2,104.3,22257.6
Google_Harvard-CPF,3140,159.4,32.2,907.8,0.0,9.8,95.8,38523.4
IowaStateLW-STEM,3103,159.9,41.0,847.5,0.0,13.0,110.0,37966.0
OliverWyman-Navigator,3027,181.3,39.0,1000.7,0.0,12.0,123.0,44879.0
UVA-Ensemble,3131,379.4,37.0,5887.2,0.0,10.6,117.0,321789.8
