,mean_rank
CU-select,5.4
Covid19Sim-Simulator,5.4
LANL-GrowthRate,5.5
COVIDhub-baseline,6.0
IowaStateLW-STEM,6.4
JHU_IDD-CovidSP,6.4
Karlen-pypm,6.9
USC-SI_kJalpha,7.1
UCLA-SuEIR,7.1
JHUAPL-Bucky,7.8
CovidAnalytics-DELPHI,7.9
Wadhwani_AI-BayesOpt,9.3
JCB-PRM,9.9
