,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,OneQuietNight-ML,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-OneQuietNight-ML,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-OneQuietNight-ML,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
18107,1936,2112.0,,,,1788.0,,1350.6,2325.0,,,,,176.0,,,,-148.0,,-585.4,389.0,,,,,,,,True,,False,False,,,,
18109,3148,2848.0,,,,3341.0,,1536.4,3204.0,,,,,-300.0,,,,193.0,,-1611.6,56.0,,,,,,,,True,,False,True,,,,
18111,330,416.0,,,,604.0,,149.2,564.0,,,,,86.0,,,,274.0,,-180.8,234.0,,,,,,,,False,,False,False,,,,
18113,2060,2328.0,,,,2347.0,,1272.7,2702.0,,2024.3,,,268.0,,,,287.0,,-787.3,642.0,,-35.7,,,,,,False,,False,False,,True,,
18115,249,160.0,,,,208.0,,180.4,284.0,,,,,-89.0,,,,-41.0,,-68.6,35.0,,,,,,,,True,,True,True,,,,
18117,885,600.0,,,,943.0,,396.2,962.0,,,,,-285.0,,,,58.0,,-488.8,77.0,,,,,,,,True,,False,True,,,,
18119,1005,824.0,,,,924.0,,457.7,845.0,,,,,-181.0,,,,-81.0,,-547.3,-160.0,,,,,,,,True,,False,True,,,,
18121,699,768.0,,,,824.0,,1831.1,1115.0,,,,,69.0,,,,125.0,,1132.1,416.0,,,,,,,,False,,False,False,,,,
18123,681,504.0,,,,772.0,,134.7,871.0,,,,,-177.0,,,,91.0,,-546.3,190.0,,,,,,,,True,,False,False,,,,
18125,632,384.0,,,,550.0,,160.9,515.0,,,,,-248.0,,,,-82.0,,-471.1,-117.0,,,,,,,,True,,False,True,,,,
18127,6133,8584.0,,,,7845.0,,3812.7,8978.0,,7955.9,,,2451.0,,,,1712.0,,-2320.3,2845.0,,1822.9,,,,,,True,,True,False,,True,,
18129,1124,936.0,,,,962.0,,753.0,1405.0,,,,,-188.0,,,,-162.0,,-371.0,281.0,,,,,,,,True,,False,False,,,,
18131,537,600.0,,,,652.0,,81.5,625.0,,,,,63.0,,,,115.0,,-455.5,88.0,,,,,,,,False,,False,False,,,,
18133,1634,1688.0,,,,1712.0,,3046.7,1893.0,,,,,54.0,,,,78.0,,1412.7,259.0,,,,,,,,False,,False,False,,,,
18135,833,1416.0,,,,1354.0,,672.0,1362.0,,,,,583.0,,,,521.0,,-161.0,529.0,,,,,,,,True,,True,True,,,,
18137,1504,2472.0,,,,1236.0,,1405.7,1872.0,,,,,968.0,,,,-268.0,,-98.3,368.0,,,,,,,,True,,True,True,,,,
18139,975,672.0,,,,845.0,,368.1,771.0,,,,,-303.0,,,,-130.0,,-606.9,-204.0,,,,,,,,True,,False,True,,,,
18141,9971,12328.0,,,,14889.0,,4980.4,13997.0,,11261.8,,,2357.0,,,,4918.0,,-4990.6,4026.0,,1290.8,,,,,,False,,False,False,,True,,
18143,1073,1696.0,,,,1173.0,,7464.5,1766.0,,,,,623.0,,,,100.0,,6391.5,693.0,,,,,,,,True,,False,False,,,,
18145,2226,2288.0,,,,2018.0,,1194.5,2464.0,,,,,62.0,,,,-208.0,,-1031.5,238.0,,,,,,,,False,,False,False,,,,
18147,1014,936.0,,,,594.0,,454.0,1105.0,,,,,-78.0,,,,-420.0,,-560.0,91.0,,,,,,,,False,,False,False,,,,
18149,793,760.0,,,,1319.0,,434.5,1053.0,,,,,-33.0,,,,526.0,,-358.5,260.0,,,,,,,,False,,False,False,,,,
18151,1586,1560.0,,,,1985.0,,1288.9,1795.0,,,,,-26.0,,,,399.0,,-297.1,209.0,,,,,,,,False,,False,False,,,,
18153,879,1856.0,,,,1181.0,,3275.9,1643.0,,,,,977.0,,,,302.0,,2396.9,764.0,,,,,,,,True,,False,True,,,,
18155,393,224.0,,,,416.0,,63.0,442.0,,,,,-169.0,,,,23.0,,-330.0,49.0,,,,,,,,True,,False,True,,,,
18157,8896,9672.0,,,,9216.0,,10384.9,8537.0,,14162.7,,,776.0,,,,320.0,,1488.9,-359.0,,5266.7,,,,,,True,,False,True,,False,,
18159,712,736.0,,,,776.0,,730.4,728.0,,,,,24.0,,,,64.0,,18.4,16.0,,,,,,,,False,,True,True,,,,
18161,351,248.0,,,,260.0,,70.7,296.0,,,,,-103.0,,,,-91.0,,-280.3,-55.0,,,,,,,,True,,False,True,,,,
18163,9245,8600.0,,,,7293.0,,6980.6,9305.0,,11540.0,,,-645.0,,,,-1952.0,,-2264.4,60.0,,2295.0,,,,,,False,,False,True,,False,,
18165,814,984.0,,,,880.0,,1218.1,1078.0,,,,,170.0,,,,66.0,,404.1,264.0,,,,,,,,True,,False,False,,,,
18167,4379,6680.0,,,,5635.0,,2775.4,7055.0,,15528.2,,,2301.0,,,,1256.0,,-1603.6,2676.0,,11149.2,,,,,,True,,True,False,,False,,
18169,1280,2704.0,,,,1542.0,,2398.9,3027.0,,,,,1424.0,,,,262.0,,1118.9,1747.0,,,,,,,,True,,True,False,,,,
18171,423,272.0,,,,402.0,,578.0,382.0,,,,,-151.0,,,,-21.0,,155.0,-41.0,,,,,,,,True,,False,True,,,,
18173,3328,2856.0,,,,2398.0,,1635.4,3278.0,,984.9,,,-472.0,,,,-930.0,,-1692.6,-50.0,,-2343.1,,,,,,False,,False,True,,False,,
18175,1038,1208.0,,,,1126.0,,2365.6,1212.0,,,,,170.0,,,,88.0,,1327.6,174.0,,,,,,,,True,,False,False,,,,
18177,2813,3776.0,,,,3345.0,,3643.1,4193.0,,2892.1,,,963.0,,,,532.0,,830.1,1380.0,,79.1,,,,,,True,,True,False,,True,,
18179,1037,1552.0,,,,1541.0,,950.5,1822.0,,,,,515.0,,,,504.0,,-86.5,785.0,,,,,,,,True,,True,False,,,,
18181,1398,1672.0,,,,1233.0,,734.6,1398.0,,,,,274.0,,,,-165.0,,-663.4,0.0,,,,,,,,True,,False,True,,,,
18183,1630,1616.0,,,,1599.0,,1109.9,1921.0,,,,,-14.0,,,,-31.0,,-520.1,291.0,,,,,,,,False,,False,False,,,,
19001,256,280.0,,,,373.0,,101.8,491.0,,,,,24.0,,,,117.0,,-154.2,235.0,,,,,,,,False,,False,False,,,,
19003,130,144.0,,,,154.0,,17.4,262.0,,,,,14.0,,,,24.0,,-112.6,132.0,,,,,,,,False,,False,False,,,,
19005,510,832.0,,,,744.0,,258.4,849.0,,,,,322.0,,,,234.0,,-251.6,339.0,,,,,,,,True,,True,False,,,,
19007,337,616.0,,,,623.0,,76.0,778.0,,,,,279.0,,,,286.0,,-261.0,441.0,,,,,,,,False,,True,False,,,,
19009,128,128.0,,,,291.0,,28.7,310.0,,,,,0.0,,,,163.0,,-99.3,182.0,,,,,,,,False,,False,False,,,,
19011,435,1200.0,,,,1217.0,,220.9,1580.0,,,,,765.0,,,,782.0,,-214.1,1145.0,,,,,,,,False,,True,False,,,,
19013,3227,5632.0,,,,7476.0,,1424.1,8466.0,,8193.9,,,2405.0,,,,4249.0,,-1802.9,5239.0,,4966.9,,,,,,False,,True,False,,False,,
19015,864,888.0,,,,1609.0,,689.8,1305.0,,,,,24.0,,,,745.0,,-174.2,441.0,,,,,,,,False,,False,False,,,,
19017,557,1616.0,,,,1222.0,,406.3,2054.0,,,,,1059.0,,,,665.0,,-150.7,1497.0,,,,,,,,True,,True,False,,,,
19019,456,800.0,,,,999.0,,330.3,1453.0,,,,,344.0,,,,543.0,,-125.7,997.0,,,,,,,,False,,True,False,,,,
19021,921,1224.0,,,,1343.0,,350.6,1555.0,,2660.4,,,303.0,,,,422.0,,-570.4,634.0,,1739.4,,,,,,False,,False,False,,False,,
19023,498,1032.0,,,,693.0,,222.2,1037.0,,,,,534.0,,,,195.0,,-275.8,539.0,,,,,,,,True,,True,False,,,,
19025,173,672.0,,,,622.0,,55.8,762.0,,,,,499.0,,,,449.0,,-117.2,589.0,,,,,,,,True,,True,False,,,,
19027,609,880.0,,,,1442.0,,213.4,1298.0,,,,,271.0,,,,833.0,,-395.6,689.0,,,,,,,,False,,False,False,,,,
19029,341,624.0,,,,840.0,,628.6,891.0,,,,,283.0,,,,499.0,,287.6,550.0,,,,,,,,False,,False,False,,,,
19031,481,784.0,,,,710.0,,263.8,1079.0,,,,,303.0,,,,229.0,,-217.2,598.0,,,,,,,,True,,True,False,,,,
19033,1210,2560.0,,,,3180.0,,1126.0,2809.0,,1733.5,,,1350.0,,,,1970.0,,-84.0,1599.0,,523.5,,,,,,False,,True,False,,True,,
19035,563,840.0,,,,918.0,,373.0,893.0,,,,,277.0,,,,355.0,,-190.0,330.0,,,,,,,,False,,True,False,,,,
19037,289,656.0,,,,696.0,,350.3,842.0,,,,,367.0,,,,407.0,,61.3,553.0,,,,,,,,False,,True,False,,,,
19039,328,224.0,,,,500.0,,83.1,519.0,,,,,-104.0,,,,172.0,,-244.9,191.0,,,,,,,,False,,False,False,,,,
19041,549,1160.0,,,,1437.0,,423.6,1431.0,,,,,611.0,,,,888.0,,-125.4,882.0,,,,,,,,False,,True,False,,,,
19043,428,1000.0,,,,773.0,,453.6,1215.0,,,,,572.0,,,,345.0,,25.6,787.0,,,,,,,,True,,True,False,,,,
19045,1302,2216.0,,,,2150.0,,483.4,2847.0,,2058.4,,,914.0,,,,848.0,,-818.6,1545.0,,756.4,,,,,,True,,True,False,,True,,
19047,601,584.0,,,,1255.0,,183.7,985.0,,,,,-17.0,,,,654.0,,-417.3,384.0,,,,,,,,False,,False,False,,,,
19049,2741,3832.0,,,,3657.0,,909.0,4707.0,,2919.4,,,1091.0,,,,916.0,,-1832.0,1966.0,,178.4,,,,,,True,,False,False,,True,,
19051,241,336.0,,,,337.0,,222.4,538.0,,,,,95.0,,,,96.0,,-18.6,297.0,,,,,,,,False,,True,False,,,,
19053,180,168.0,,,,362.0,,46.1,427.0,,,,,-12.0,,,,182.0,,-133.9,247.0,,,,,,,,False,,False,False,,,,
19055,328,784.0,,,,848.0,,260.1,1186.0,,,,,456.0,,,,520.0,,-67.9,858.0,,,,,,,,False,,True,False,,,,
19057,1070,1856.0,,,,3585.0,,583.4,2336.0,,1666.7,,,786.0,,,,2515.0,,-486.6,1266.0,,596.7,,,,,,False,,True,False,,True,,
19059,501,992.0,,,,1392.0,,640.6,1416.0,,,,,491.0,,,,891.0,,139.6,915.0,,,,,,,,False,,True,False,,,,
19061,2433,4816.0,,,,4513.0,,1330.5,5879.0,,3091.8,,,2383.0,,,,2080.0,,-1102.5,3446.0,,658.8,,,,,,True,,True,False,,True,,
19063,352,512.0,,,,757.0,,164.6,551.0,,,,,160.0,,,,405.0,,-187.4,199.0,,,,,,,,False,,False,False,,,,
19065,626,728.0,,,,1119.0,,251.8,1376.0,,,,,102.0,,,,493.0,,-374.2,750.0,,,,,,,,False,,False,False,,,,
19067,373,1032.0,,,,994.0,,821.7,1057.0,,,,,659.0,,,,621.0,,448.7,684.0,,,,,,,,True,,True,False,,,,
19069,298,536.0,,,,600.0,,181.7,618.0,,,,,238.0,,,,302.0,,-116.3,320.0,,,,,,,,False,,True,False,,,,
19071,167,128.0,,,,415.0,,110.3,410.0,,,,,-39.0,,,,248.0,,-56.7,243.0,,,,,,,,False,,False,False,,,,
19073,175,344.0,,,,525.0,,90.0,506.0,,,,,169.0,,,,350.0,,-85.0,331.0,,,,,,,,False,,True,False,,,,
19075,369,752.0,,,,609.0,,173.9,1028.0,,,,,383.0,,,,240.0,,-195.1,659.0,,,,,,,,True,,True,False,,,,
19077,290,560.0,,,,541.0,,203.9,603.0,,,,,270.0,,,,251.0,,-86.1,313.0,,,,,,,,True,,True,False,,,,
19079,517,1080.0,,,,985.0,,1015.2,1145.0,,,,,563.0,,,,468.0,,498.2,628.0,,,,,,,,True,,True,False,,,,
19081,455,584.0,,,,687.0,,284.4,756.0,,,,,129.0,,,,232.0,,-170.6,301.0,,,,,,,,False,,False,False,,,,
19083,419,896.0,,,,1005.0,,323.4,1168.0,,,,,477.0,,,,586.0,,-95.6,749.0,,,,,,,,False,,True,False,,,,
19085,514,520.0,,,,890.0,,459.8,872.0,,,,,6.0,,,,376.0,,-54.2,358.0,,,,,,,,False,,False,False,,,,
19087,851,1152.0,,,,791.0,,324.7,1345.0,,,,,301.0,,,,-60.0,,-526.3,494.0,,,,,,,,True,,False,False,,,,
19089,305,464.0,,,,551.0,,502.5,597.0,,,,,159.0,,,,246.0,,197.5,292.0,,,,,,,,False,,False,False,,,,
19091,297,984.0,,,,702.0,,277.9,812.0,,,,,687.0,,,,405.0,,-19.1,515.0,,,,,,,,True,,True,True,,,,
19093,272,496.0,,,,647.0,,47.9,518.0,,,,,224.0,,,,375.0,,-224.1,246.0,,,,,,,,False,,False,False,,,,
19095,331,712.0,,,,617.0,,216.7,1069.0,,,,,381.0,,,,286.0,,-114.3,738.0,,,,,,,,True,,True,False,,,,
19097,506,880.0,,,,783.0,,177.8,1142.0,,,,,374.0,,,,277.0,,-328.2,636.0,,,,,,,,True,,True,False,,,,
19099,1142,1408.0,,,,1909.0,,353.5,1901.0,,,,,266.0,,,,767.0,,-788.5,759.0,,,,,,,,False,,False,False,,,,
19101,510,832.0,,,,799.0,,376.0,889.0,,,,,322.0,,,,289.0,,-134.0,379.0,,,,,,,,True,,True,False,,,,
19103,2799,4256.0,,,,5456.0,,1003.8,7133.0,,5445.0,,,1457.0,,,,2657.0,,-1795.2,4334.0,,2646.0,,,,,,False,,False,False,,False,,
19105,449,920.0,,,,1025.0,,180.4,1304.0,,1448.9,,,471.0,,,,576.0,,-268.6,855.0,,999.9,,,,,,False,,True,False,,False,,
19107,267,632.0,,,,450.0,,131.1,806.0,,,,,365.0,,,,183.0,,-135.9,539.0,,,,,,,,True,,True,False,,,,
19109,729,1096.0,,,,1017.0,,668.3,1141.0,,,,,367.0,,,,288.0,,-60.7,412.0,,,,,,,,True,,True,False,,,,
19111,1219,1312.0,,,,1556.0,,342.2,1641.0,,,,,93.0,,,,337.0,,-876.8,422.0,,,,,,,,False,,False,False,,,,
19113,3843,9008.0,,,,10473.0,,1183.7,11619.0,,6121.4,,,5165.0,,,,6630.0,,-2659.3,7776.0,,2278.4,,,,,,False,,True,False,,True,,
19115,304,528.0,,,,396.0,,228.0,723.0,,,,,224.0,,,,92.0,,-76.0,419.0,,,,,,,,True,,True,False,,,,
19117,343,168.0,,,,533.0,,42.6,449.0,,,,,-175.0,,,,190.0,,-300.4,106.0,,,,,,,,False,,False,True,,,,
19119,349,712.0,,,,689.0,,427.4,884.0,,,,,363.0,,,,340.0,,78.4,535.0,,,,,,,,True,,True,False,,,,
19121,556,360.0,,,,824.0,,211.3,701.0,,,,,-196.0,,,,268.0,,-344.7,145.0,,,,,,,,False,,False,True,,,,
19123,709,752.0,,,,1121.0,,275.8,1111.0,,,,,43.0,,,,412.0,,-433.2,402.0,,,,,,,,False,,False,False,,,,
19125,1046,1232.0,,,,1635.0,,741.1,1880.0,,,,,186.0,,,,589.0,,-304.9,834.0,,,,,,,,False,,False,False,,,,
19127,829,1832.0,,,,2451.0,,488.6,2328.0,,508.0,,,1003.0,,,,1622.0,,-340.4,1499.0,,-321.0,,,,,,False,,True,False,,True,,
19129,345,640.0,,,,967.0,,320.3,882.0,,,,,295.0,,,,622.0,,-24.7,537.0,,,,,,,,False,,True,False,,,,
19131,380,664.0,,,,610.0,,198.5,773.0,,,,,284.0,,,,230.0,,-181.5,393.0,,,,,,,,True,,True,False,,,,
19133,240,392.0,,,,707.0,,696.4,554.0,,,,,152.0,,,,467.0,,456.4,314.0,,,,,,,,False,,False,False,,,,
19135,379,216.0,,,,412.0,,99.0,403.0,,,,,-163.0,,,,33.0,,-280.0,24.0,,,,,,,,True,,False,True,,,,
19137,421,432.0,,,,637.0,,147.2,575.0,,,,,11.0,,,,216.0,,-273.8,154.0,,,,,,,,False,,False,False,,,,
19139,1094,1864.0,,,,1735.0,,676.2,2334.0,,3033.3,,,770.0,,,,641.0,,-417.8,1240.0,,1939.3,,,,,,True,,True,False,,False,,
19141,425,848.0,,,,1019.0,,167.9,935.0,,,,,423.0,,,,594.0,,-257.1,510.0,,,,,,,,False,,True,False,,,,
19143,126,280.0,,,,445.0,,58.0,369.0,,,,,154.0,,,,319.0,,-68.0,243.0,,,,,,,,False,,True,False,,,,
19145,335,496.0,,,,942.0,,56.3,872.0,,,,,161.0,,,,607.0,,-278.7,537.0,,,,,,,,False,,False,False,,,,
19147,266,448.0,,,,721.0,,149.5,598.0,,,,,182.0,,,,455.0,,-116.5,332.0,,,,,,,,False,,True,False,,,,
19149,786,1432.0,,,,1550.0,,288.3,1841.0,,1167.0,,,646.0,,,,764.0,,-497.7,1055.0,,381.0,,,,,,False,,True,False,,True,,
19151,224,400.0,,,,395.0,,68.7,472.0,,,,,176.0,,,,171.0,,-155.3,248.0,,,,,,,,True,,True,False,,,,
19153,13309,21240.0,,,,23419.0,,7322.7,23210.0,,10821.4,,,7931.0,,,,10110.0,,-5986.3,9901.0,,-2487.6,,,,,,False,,True,False,,True,,
19155,2901,4600.0,,,,5230.0,,4879.9,6044.0,,4368.5,,,1699.0,,,,2329.0,,1978.9,3143.0,,1467.5,,,,,,False,,False,False,,True,,
19157,360,704.0,,,,836.0,,172.8,1002.0,,,,,344.0,,,,476.0,,-187.2,642.0,,,,,,,,False,,True,False,,,,
19159,238,296.0,,,,201.0,,1368.9,365.0,,,,,58.0,,,,-37.0,,1130.9,127.0,,,,,,,,True,,False,False,,,,
19161,264,816.0,,,,718.0,,164.7,768.0,,,,,552.0,,,,454.0,,-99.3,504.0,,,,,,,,True,,True,True,,,,
19163,4675,8608.0,,,,7228.0,,2475.4,10378.0,,14117.5,,,3933.0,,,,2553.0,,-2199.6,5703.0,,9442.5,,,,,,True,,True,False,,False,,
19165,297,416.0,,,,859.0,,82.3,731.0,,,,,119.0,,,,562.0,,-214.7,434.0,,,,,,,,False,,False,False,,,,
19167,906,1704.0,,,,2323.0,,569.1,2424.0,,996.2,,,798.0,,,,1417.0,,-336.9,1518.0,,90.2,,,,,,False,,True,False,,True,,
19169,2018,3704.0,,,,4372.0,,3057.5,4446.0,,3981.1,,,1686.0,,,,2354.0,,1039.5,2428.0,,1963.1,,,,,,False,,True,False,,False,,
19171,363,744.0,,,,753.0,,219.2,955.0,,,,,381.0,,,,390.0,,-143.8,592.0,,,,,,,,False,,True,False,,,,
19173,136,408.0,,,,339.0,,104.8,435.0,,,,,272.0,,,,203.0,,-31.2,299.0,,,,,,,,True,,True,False,,,,
19175,346,728.0,,,,842.0,,346.4,817.0,,,,,382.0,,,,496.0,,0.4,471.0,,,,,,,,False,,True,False,,,,
19177,147,240.0,,,,285.0,,84.7,382.0,,,,,93.0,,,,138.0,,-62.3,235.0,,,,,,,,False,,True,False,,,,
19179,948,1432.0,,,,2033.0,,595.1,1959.0,,714.4,,,484.0,,,,1085.0,,-352.9,1011.0,,-233.6,,,,,,False,,True,False,,True,,
19181,1784,2432.0,,,,2368.0,,842.1,2852.0,,1759.4,,,648.0,,,,584.0,,-941.9,1068.0,,-24.6,,,,,,True,,False,False,,True,,
19183,827,1208.0,,,,837.0,,501.1,1523.0,,,,,381.0,,,,10.0,,-325.9,696.0,,,,,,,,True,,True,False,,,,
19185,121,144.0,,,,266.0,,19.8,283.0,,,,,23.0,,,,145.0,,-101.2,162.0,,,,,,,,False,,False,False,,,,
19187,1142,2432.0,,,,2647.0,,739.5,2925.0,,,,,1290.0,,,,1505.0,,-402.5,1783.0,,,,,,,,False,,True,False,,,,
19189,300,440.0,,,,666.0,,157.4,661.0,,,,,140.0,,,,366.0,,-142.6,361.0,,,,,,,,False,,False,False,,,,
19191,646,632.0,,,,926.0,,705.8,1180.0,,,,,-14.0,,,,280.0,,59.8,534.0,,,,,,,,False,,False,False,,,,
19193,2788,4144.0,,,,6898.0,,909.7,6946.0,,3277.7,,,1356.0,,,,4110.0,,-1878.3,4158.0,,489.7,,,,,,False,,False,False,,True,,
19195,263,200.0,,,,409.0,,214.0,436.0,,,,,-63.0,,,,146.0,,-49.0,173.0,,,,,,,,False,,True,False,,,,
19197,433,808.0,,,,850.0,,446.2,853.0,,,,,375.0,,,,417.0,,13.2,420.0,,,,,,,,False,,True,False,,,,
20001,536,400.0,,,,574.0,,238.0,812.0,,,,,-136.0,,,,38.0,,-298.0,276.0,,,,,,,,True,,False,False,,,,
20003,364,256.0,,,,515.0,,97.4,516.0,,,,,-108.0,,,,151.0,,-266.6,152.0,,,,,,,,False,,False,False,,,,
20005,552,584.0,,,,901.0,,220.8,958.0,,,,,32.0,,,,349.0,,-331.2,406.0,,,,,,,,False,,False,False,,,,
20007,158,168.0,,,,177.0,,33.6,275.0,,,,,10.0,,,,19.0,,-124.4,117.0,,,,,,,,False,,False,False,,,,
20009,814,1576.0,,,,1426.0,,835.0,2103.0,,,,,762.0,,,,612.0,,21.0,1289.0,,,,,,,,True,,True,False,,,,
20011,641,640.0,,,,694.0,,2587.3,1027.0,,,,,-1.0,,,,53.0,,1946.3,386.0,,,,,,,,False,,False,False,,,,
20013,434,952.0,,,,608.0,,973.2,873.0,,,,,518.0,,,,174.0,,539.2,439.0,,,,,,,,True,,False,True,,,,
20015,3230,4512.0,,,,2737.0,,2258.1,5185.0,,2995.9,,,1282.0,,,,-493.0,,-971.9,1955.0,,-234.1,,,,,,True,,True,False,,True,,
20017,91,120.0,,,,170.0,,188.7,214.0,,,,,29.0,,,,79.0,,97.7,123.0,,,,,,,,False,,False,False,,,,
20019,144,144.0,,,,185.0,,1366.5,203.0,,,,,0.0,,,,41.0,,1222.5,59.0,,,,,,,,False,,False,False,,,,
20021,979,808.0,,,,1041.0,,455.5,1339.0,,,,,-171.0,,,,62.0,,-523.5,360.0,,,,,,,,True,,False,False,,,,
20023,126,64.0,,,,264.0,,55.0,168.0,,,,,-62.0,,,,138.0,,-71.0,42.0,,,,,,,,False,,False,True,,,,
20025,94,240.0,,,,151.0,,519.2,189.0,,,,,146.0,,,,57.0,,425.2,95.0,,,,,,,,True,,False,True,,,,
20027,337,112.0,,,,580.0,,169.6,507.0,,,,,-225.0,,,,243.0,,-167.4,170.0,,,,,,,,False,,True,True,,,,
20029,352,744.0,,,,593.0,,279.6,717.0,,,,,392.0,,,,241.0,,-72.4,365.0,,,,,,,,True,,True,True,,,,
20031,304,224.0,,,,421.0,,95.4,579.0,,,,,-80.0,,,,117.0,,-208.6,275.0,,,,,,,,False,,False,False,,,,
20033,86,216.0,,,,111.0,,801.5,176.0,,,,,130.0,,,,25.0,,715.5,90.0,,,,,,,,True,,False,True,,,,
20035,1670,2496.0,,,,1453.0,,1676.3,2832.0,,,,,826.0,,,,-217.0,,6.3,1162.0,,,,,,,,True,,True,False,,,,
20037,1706,1976.0,,,,1673.0,,1398.5,2851.0,,,,,270.0,,,,-33.0,,-307.5,1145.0,,,,,,,,True,,False,False,,,,
20039,50,72.0,,,,213.0,,5.3,168.0,,,,,22.0,,,,163.0,,-44.7,118.0,,,,,,,,False,,False,False,,,,
20041,825,592.0,,,,1013.0,,176.0,1182.0,,,,,-233.0,,,,188.0,,-649.0,357.0,,,,,,,,True,,False,False,,,,
20043,354,896.0,,,,403.0,,541.1,748.0,,,,,542.0,,,,49.0,,187.1,394.0,,,,,,,,True,,True,True,,,,
20045,3042,4400.0,,,,4562.0,,3427.9,5402.0,,1073.5,,,1358.0,,,,1520.0,,385.9,2360.0,,-1968.5,,,,,,False,,True,False,,False,,
20047,92,96.0,,,,144.0,,281.7,207.0,,,,,4.0,,,,52.0,,189.7,115.0,,,,,,,,False,,False,False,,,,
20049,100,96.0,,,,83.0,,187.6,170.0,,,,,-4.0,,,,-17.0,,87.6,70.0,,,,,,,,False,,False,False,,,,
20051,1078,1744.0,,,,1734.0,,2576.6,2447.0,,,,,666.0,,,,656.0,,1498.6,1369.0,,,,,,,,True,,False,False,,,,
20053,454,1264.0,,,,332.0,,1079.6,545.0,,,,,810.0,,,,-122.0,,625.6,91.0,,,,,,,,True,,True,True,,,,
20055,1211,1672.0,,,,2359.0,,1383.2,3439.0,,464.2,,,461.0,,,,1148.0,,172.2,2228.0,,-746.8,,,,,,False,,True,False,,False,,
20057,826,1416.0,,,,2173.0,,564.7,2022.0,,965.7,,,590.0,,,,1347.0,,-261.3,1196.0,,139.7,,,,,,False,,True,False,,True,,
20059,1097,1152.0,,,,1300.0,,553.6,1649.0,,,,,55.0,,,,203.0,,-543.4,552.0,,,,,,,,False,,False,False,,,,
20061,1630,1512.0,,,,2273.0,,1373.1,1533.0,,,,,-118.0,,,,643.0,,-256.9,-97.0,,,,,,,,False,,False,True,,,,
20063,63,200.0,,,,119.0,,154.0,233.0,,,,,137.0,,,,56.0,,91.0,170.0,,,,,,,,True,,True,False,,,,
20065,83,240.0,,,,127.0,,76.9,214.0,,,,,157.0,,,,44.0,,-6.1,131.0,,,,,,,,True,,True,True,,,,
20067,200,592.0,,,,348.0,,138.7,537.0,,,,,392.0,,,,148.0,,-61.3,337.0,,,,,,,,True,,True,True,,,,
20069,165,120.0,,,,229.0,,25.5,400.0,,,,,-45.0,,,,64.0,,-139.5,235.0,,,,,,,,False,,False,False,,,,
20071,18,16.0,,,,110.0,,26.0,74.0,,,,,-2.0,,,,92.0,,8.0,56.0,,,,,,,,False,,False,False,,,,
20073,354,288.0,,,,332.0,,0.0,402.0,,,,,-66.0,,,,-22.0,,-354.0,48.0,,,,,,,,True,,False,True,,,,
20075,50,160.0,,,,217.0,,1045.1,185.0,,,,,110.0,,,,167.0,,995.1,135.0,,,,,,,,False,,False,False,,,,
20077,244,304.0,,,,221.0,,356.1,402.0,,,,,60.0,,,,-23.0,,112.1,158.0,,,,,,,,True,,False,False,,,,
20079,1473,1944.0,,,,1356.0,,754.5,2490.0,,,,,471.0,,,,-117.0,,-718.5,1017.0,,,,,,,,True,,False,False,,,,
20081,135,216.0,,,,191.0,,84.8,272.0,,,,,81.0,,,,56.0,,-50.2,137.0,,,,,,,,True,,True,False,,,,
20083,36,88.0,,,,150.0,,27.1,120.0,,,,,52.0,,,,114.0,,-8.9,84.0,,,,,,,,False,,True,False,,,,
20085,552,872.0,,,,766.0,,754.4,880.0,,,,,320.0,,,,214.0,,202.4,328.0,,,,,,,,True,,True,False,,,,
20087,779,816.0,,,,839.0,,852.3,1229.0,,,,,37.0,,,,60.0,,73.3,450.0,,,,,,,,False,,False,False,,,,
20089,123,152.0,,,,105.0,,842.7,183.0,,,,,29.0,,,,-18.0,,719.7,60.0,,,,,,,,True,,False,False,,,,
20091,21166,22720.0,,,,16305.0,,15637.6,27875.0,,19189.1,,,1554.0,,,,-4861.0,,-5528.4,6709.0,,-1976.9,,,,,,False,,False,False,,False,,
20093,162,2064.0,,,,198.0,,1587.7,434.0,,,,,1902.0,,,,36.0,,1425.7,272.0,,,,,,,,True,,True,True,,,,
20095,270,528.0,,,,297.0,,683.6,570.0,,,,,258.0,,,,27.0,,413.6,300.0,,,,,,,,True,,False,False,,,,
20097,112,48.0,,,,61.0,,56.9,142.0,,,,,-64.0,,,,-51.0,,-55.1,30.0,,,,,,,,True,,True,True,,,,
