,mean_rank
COVIDhub-ensemble,6.2
OneQuietNight-ML,6.9
PandemicCentral-USCounty,7.5
LANL-GrowthRate,7.7
LNQ-ens1,8.0
JHU_IDD-CovidSP,8.0
UpstateSU-GRU,8.3
COVIDhub-baseline,8.3
CEID-Walk,8.5
IowaStateLW-STEM,8.7
JHUAPL-Bucky,9.6
FAIR-NRAR,9.7
UVA-Ensemble,10.0
OliverWyman-Navigator,10.3
CU-select,11.5
Google_Harvard-CPF,11.8
UChicagoCHATTOPADHYAY-UnIT,12.0
