,mean_rank
CU-select,4.3
LANL-GrowthRate,5.1
USC-SI_kJalpha,5.4
Covid19Sim-Simulator,5.6
COVIDhub-baseline,5.9
JHU_IDD-CovidSP,6.3
UCLA-SuEIR,6.3
IowaStateLW-STEM,7.1
JHUAPL-Bucky,7.1
Wadhwani_AI-BayesOpt,7.5
CovidAnalytics-DELPHI,7.7
JCB-PRM,9.5
