,count,mean,median,std,min,25%,75%,max
Microsoft-DeepSTIA,50,8183.5,3998.4,12058.3,85.6,1267.7,9789.6,58261.8
COVIDhub-baseline,51,10465.9,3461.0,14564.3,171.0,1442.5,13682.0,65347.0
CEID-Walk,51,10572.3,3354.6,14453.6,100.3,1532.5,13362.7,60204.6
OneQuietNight-ML,51,11156.0,4324.0,14303.2,179.0,2232.5,15206.5,52938.0
COVIDhub-ensemble,51,11277.4,5629.0,16793.0,34.0,1554.0,13963.0,100278.0
LNQ-ens1,51,11534.3,4936.0,18861.5,178.2,1983.3,16751.2,127871.5
JHUAPL-Bucky,51,12112.1,6856.7,20818.7,241.8,2028.6,10485.6,118115.8
IowaStateLW-STEM,49,12901.2,3689.0,22500.5,221.0,1419.5,11941.5,106296.0
Covid19Sim-Simulator,51,13959.6,5051.8,26857.2,29.3,1311.7,17572.6,158641.9
JHU_CSSE-DECOM,49,14020.6,3283.0,22734.6,56.0,1336.5,17950.0,118928.5
LANL-GrowthRate,51,14178.3,6164.5,20617.4,7.5,2044.2,22445.2,131825.5
OliverWyman-Navigator,51,15211.7,5934.0,31442.6,75.0,1874.5,14860.0,203091.0
USC-SI_kJalpha,51,15318.5,5871.0,23931.3,29.0,1459.0,18102.5,139151.0
UCLA-SuEIR,51,15571.2,7572.1,18957.4,82.2,2590.6,22099.4,88031.1
RobertWalraven-ESG,51,15733.9,7596.6,22692.2,217.8,3074.3,20827.1,131295.6
BPagano-RtDriven,51,16219.4,5269.3,26304.2,85.9,3169.9,18363.0,141242.9
Karlen-pypm,51,16886.4,8716.0,19359.1,423.6,3821.5,22018.6,78116.1
IEM_MED-CovidProject,51,17805.4,8320.4,33036.2,154.8,2742.0,21391.5,186655.3
Google_Harvard-CPF,51,18270.7,6744.9,29491.1,241.3,2041.9,23781.2,162495.1
UMich-RidgeTfReg,50,22223.8,7302.0,41772.7,5.7,3039.1,20242.6,272455.8
JHU_UNC_GAS-StatMechPool,51,22426.9,15025.0,29087.1,74.5,3629.0,26002.8,141606.0
CovidAnalytics-DELPHI,51,26963.6,13627.0,34850.7,187.0,6322.0,31771.0,193064.0
Wadhwani_AI-BayesOpt,44,27017.3,16084.1,38784.0,457.8,5929.5,28143.8,208848.0
TTU-squider,51,27741.9,16387.1,41662.9,85.3,4564.5,33191.3,260900.3
JHU_IDD-CovidSP,51,29828.9,22186.9,40823.9,60.7,4523.1,37035.3,239508.3
UVA-Ensemble,51,30773.6,6817.8,123087.1,61.2,2171.0,14292.0,881864.1
UCSB-ACTS,51,35288.8,11040.9,98880.4,9.6,4008.1,26300.8,688086.9
DDS-NBDS,51,40297.3,10930.6,99692.4,274.2,2723.1,38351.5,613634.2
CU-select,51,40497.0,18245.0,65808.1,263.0,5961.0,41652.5,368914.0
