,mean_rank
Covid19Sim-Simulator,4.0
COVIDhub-baseline,4.2
IowaStateLW-STEM,4.4
JHUAPL-Bucky,4.5
OneQuietNight-ML,4.5
UCLA-SuEIR,4.6
JCB-PRM,5.9
USC-SI_kJalpha,6.1
USACE-ERDC_SEIR,6.8
