,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,51,24677487.0,1592407.4,48634100.2,3769.7,276749.3,21302660.2,192196404.0
UCLA-SuEIR,51,43761939.4,964135.2,287413128.7,4343.3,211612.9,5277029.8,2055707618.2
UChicagoCHATTOPADHYAY-UnIT,51,50397336.1,2264001.7,285131236.8,158.0,340380.2,6956912.5,2039275671.6
LNQ-ens1,51,60273217.5,2078966.3,345684113.4,2241.1,140407.3,12124577.6,2473942815.8
LANL-GrowthRate,51,64277437.7,1535121.0,260237255.8,1.0,148821.1,19925494.6,1793946025.0
OneQuietNight-ML,51,68387457.8,1567504.0,437894987.5,1089.0,200886.5,8913956.5,3132417024.0
Google_Harvard-CPF,51,125652788.0,11342792.5,573581969.1,190.8,976512.0,46830878.9,4101025540.6
JHUAPL-Bucky,51,170192459.7,11917735.9,534575643.5,4705.7,1605575.5,77411033.3,3419919941.6
MIT_ISOLAT-Mixtures,49,185486964.8,18165928.7,631660683.1,58.6,715171.2,69001297.0,4254291356.5
RobertWalraven-ESG,51,206559994.3,5285079.1,985851234.7,2470.1,465716.1,63783687.2,7006980713.4
Karlen-pypm,51,210402746.5,6975409.2,898166430.5,6416.0,328514.4,39800305.2,6291836905.2
COVIDhub-baseline,51,246710548.0,9320809.0,1392193552.4,17424.0,584125.0,59481032.0,9944477284.0
Microsoft-DeepSTIA,50,259943917.1,19715848.3,1255441428.4,38668.8,2614441.7,96402253.4,8940316978.7
COVIDhub-ensemble,51,260022147.5,11703241.0,1392977721.6,6561.0,567896.5,54650236.5,9944477284.0
CEID-Walk,51,260404465.5,11705204.7,1442416795.9,1804.7,651300.1,59980117.6,10267467141.5
IEM_MED-CovidProject,51,263031305.6,24681994.3,1222773918.6,12393.1,1318997.7,76067153.5,8689752755.2
USC-SI_kJalpha,51,276948732.3,16728100.0,1476991045.1,12769.0,1191398.5,68275786.5,10578122500.0
Covid19Sim-Simulator,51,311124912.7,19428009.8,1603327440.3,40023.5,3253654.4,90286186.9,11457433751.8
BPagano-RtDriven,51,315353261.2,9996346.9,1888854838.4,102.0,1167679.2,52726449.0,13524992209.0
MOBS-GLEAM_COVID,50,329091043.5,6593706.2,2134463574.5,6.9,479034.3,33830281.5,15268438128.5
IowaStateLW-STEM,49,349511585.9,29931841.0,1827824558.1,71289.0,4355334.5,112609930.0,13087588801.0
Geneva-DetGrowth,51,381271940.1,2721911.8,2248440242.1,6494.4,391303.3,29893711.9,15982336189.0
TTU-squider,51,394217130.5,13512284.9,2403265196.3,2745.2,1339418.3,44738330.2,17196506509.0
UMich-RidgeTfReg,50,407188136.0,11574477.5,2354210597.6,1.2,1059222.7,40394592.5,16794311997.5
JHU_CSSE-DECOM,49,413578366.8,18130564.0,1793306082.9,2116.0,1677136.5,53978750.5,10497436849.0
OliverWyman-Navigator,51,443638788.7,24671089.0,2141182263.9,25.0,3587412.5,102019422.5,15249286144.0
CU-select,51,457222775.3,9235521.0,2652164123.9,1764.0,1302500.0,46322394.5,18945870736.0
UCSB-ACTS,51,669420932.9,43135340.1,2922119378.9,10704.3,6908561.9,240351029.6,20650785727.0
CovidAnalytics-DELPHI,51,2291337719.3,12659364.0,14310710552.8,6889.0,1567734.5,115039142.5,102184433569.0
UVA-Ensemble,51,4848961893.7,35398765.0,31477854851.9,33.9,3894892.9,238314667.7,225005749515.1
DDS-NBDS,51,14270855419.9,7887992.4,96877530440.1,607.8,1381755.8,118032315.9,692294209268.2
