,count,mean,median,std,min,25%,75%,max
OneQuietNight-ML,51,15874.3,9394.0,20975.7,513.0,3484.5,16855.0,124084.0
Microsoft-DeepSTIA,50,18516.7,6824.6,30959.4,1.0,2618.0,18820.1,174090.3
IowaStateLW-STEM,49,18663.6,8133.0,25867.7,94.0,2732.0,22456.0,118839.0
COVIDhub-baseline,51,22672.2,7003.0,39210.8,377.0,1830.0,26362.0,236394.0
CEID-Walk,51,23062.1,8838.2,38266.7,450.1,1920.8,25802.1,220561.0
JHU_CSSE-DECOM,51,23322.2,10139.0,33450.2,256.0,2101.5,33688.5,161493.0
COVIDhub-ensemble,51,23554.8,8920.0,39189.4,284.0,2044.0,29516.5,188956.0
Covid19Sim-Simulator,51,24254.1,8688.4,51933.9,21.3,1190.1,21206.6,318980.2
USC-SI_kJalpha,51,28888.3,6962.0,58413.0,15.0,1608.5,30304.5,335187.0
UCLA-SuEIR,51,29698.2,13705.1,46266.7,523.8,5130.5,41816.2,291804.5
JHU_IDD-CovidSP,51,29964.3,20314.8,45169.2,649.3,3311.5,34185.9,244731.1
CU-select,51,32869.9,25485.0,33364.0,1039.0,6460.5,44987.5,174933.0
TTU-squider,51,33496.8,21767.8,34787.5,37.2,6865.1,41498.3,140020.7
UMich-RidgeTfReg,50,33577.0,10446.9,63087.6,22.0,4321.3,32873.9,357014.3
LNQ-ens1,51,35172.7,25509.4,42603.6,553.7,6006.8,42852.9,215396.9
LANL-GrowthRate,51,36215.1,12194.0,105324.1,131.5,3207.2,25470.8,733533.0
BPagano-RtDriven,51,36301.8,10899.9,123163.3,106.4,2962.8,23529.7,879008.4
CovidAnalytics-DELPHI,51,37173.5,15286.0,57281.8,602.0,6652.5,37640.5,297803.0
JCB-PRM,51,38424.6,8708.4,126601.8,68.2,3929.8,22305.2,882105.3
RobertWalraven-ESG,50,40685.0,24756.5,57021.8,507.8,11240.5,48460.1,361779.0
JHU_UNC_GAS-StatMechPool,51,41184.8,28873.5,53431.4,243.0,10067.5,51161.0,335618.5
Google_Harvard-CPF,51,41517.4,12471.8,126502.6,37.7,4144.4,27533.8,884394.8
IEM_MED-CovidProject,51,43513.8,14882.4,147577.9,156.8,4552.6,35669.0,1063681.0
UVA-Ensemble,51,46421.5,18849.0,110997.1,203.7,4972.1,43220.7,738825.9
JHUAPL-Bucky,51,54466.2,31615.7,129468.0,569.7,7522.2,49343.1,919944.5
UCSB-ACTS,51,68253.2,34119.9,170437.3,708.8,17132.5,62709.8,1205895.0
Karlen-pypm,51,73300.3,12531.1,317856.7,390.1,5435.7,27211.5,2272732.7
DDS-NBDS,51,596715.5,34739.0,2138282.7,480.9,8721.4,130433.5,12264415.4
