,mean_rank
IowaStateLW-STEM,3.6
COVIDhub-baseline,3.7
Covid19Sim-Simulator,3.8
JHUAPL-Bucky,3.8
UCLA-SuEIR,4.1
USC-SI_kJalpha,4.8
JCB-PRM,5.9
Wadhwani_AI-BayesOpt,6.4
