,count,mean,median,std,min,25%,75%,max
MOBS-GLEAM_COVID,50,7467.1,4155.4,11201.1,3.0,1755.3,7299.7,69458.4
OneQuietNight-ML,51,9305.2,7669.0,10312.1,4.0,2754.0,12206.0,57173.0
Covid19Sim-Simulator,51,9467.6,4649.0,17221.2,30.3,1517.9,10857.2,111902.5
JHU_UNC_GAS-StatMechPool,51,9884.6,3897.5,25462.7,196.0,1068.2,7335.0,175698.0
USC-SI_kJalpha,51,10286.8,4562.0,20099.9,108.0,1485.5,14358.5,140213.0
Microsoft-DeepSTIA,50,10989.2,6956.7,12656.6,20.5,2470.1,15800.3,65140.1
IowaStateLW-STEM,49,10994.8,7101.0,12121.1,27.0,2330.5,15317.0,61067.0
Karlen-pypm,51,11482.3,4290.8,19432.5,170.1,1421.0,11496.6,113330.6
COVIDhub-ensemble,51,11782.1,7456.0,16459.6,32.0,2061.0,15808.5,102685.0
UChicagoCHATTOPADHYAY-UnIT,51,12190.8,10381.8,10564.0,9.0,2640.4,17384.0,45220.8
LANL-GrowthRate,51,12208.5,6978.0,15281.1,210.0,1048.0,15822.0,66565.5
COVIDhub-baseline,51,12218.4,8684.0,16751.2,31.0,2675.5,14412.5,109865.0
CEID-Walk,51,12486.0,7641.7,16764.2,18.7,2329.8,16996.5,108420.8
BPagano-RtDriven,51,12489.2,6406.2,16896.7,229.1,3104.9,17582.3,106282.2
UCSB-ACTS,51,12918.9,4244.3,29877.9,213.2,1936.2,9749.5,202677.8
UCLA-SuEIR,51,13098.2,8100.5,16952.5,10.6,2312.6,18245.5,92075.7
JHUAPL-Bucky,51,13512.5,4976.6,21066.0,35.5,1403.3,14629.5,90234.3
JHU_IDD-CovidSP,51,14620.3,8547.9,20198.7,39.8,2684.3,19516.1,103667.3
RobertWalraven-ESG,51,15089.0,9247.9,21327.6,68.3,2267.3,20090.8,122827.0
OliverWyman-Navigator,51,15665.0,9369.0,23677.0,47.0,2910.0,21116.5,153465.0
Google_Harvard-CPF,51,16456.1,12307.4,17631.3,105.7,5361.8,17447.7,79323.1
LNQ-ens1,51,16683.6,11453.8,22595.7,0.7,2895.9,21099.8,136534.9
JHU_CSSE-DECOM,49,17783.6,11354.0,24777.7,448.0,3895.0,21650.5,144298.0
TTU-squider,51,17799.2,9821.0,30456.7,51.8,1335.8,19884.4,198225.9
UMich-RidgeTfReg,50,19069.9,8482.3,33924.7,207.3,3150.4,20125.6,213588.9
IEM_MED-CovidProject,51,25308.9,13560.2,37324.9,594.6,3992.8,24269.5,174618.3
UVA-Ensemble,51,27006.3,9470.3,64544.1,100.8,2868.4,25760.2,454796.1
CovidAnalytics-DELPHI,51,29740.5,11901.0,83450.8,264.0,3126.0,24599.0,592554.0
CU-select,51,34422.3,13524.0,58667.5,124.0,6369.5,39515.0,381336.0
DDS-NBDS,51,41840.7,17019.8,82809.3,299.3,3990.3,51695.3,552182.3
