,count,mean,median,std,min,25%,75%,max
OneQuietNight-ML,3135,179.0,49.0,629.6,0.0,17.0,132.0,18891.0
COVIDhub-ensemble,3141,186.1,48.0,761.4,0.0,15.0,136.0,23173.0
IowaStateLW-STEM,3103,201.5,63.0,666.3,0.0,22.0,170.0,18856.0
PandemicCentral-USCounty,3121,219.2,47.0,999.8,0.0,16.0,137.3,34817.2
LANL-GrowthRate,3110,221.4,50.0,791.3,0.0,16.0,150.0,18923.0
UpstateSU-GRU,2077,239.0,51.9,843.8,0.0,18.6,151.7,26191.0
CEID-Walk,3141,241.5,62.1,1106.8,0.0,20.4,180.3,47220.0
COVIDhub-baseline,3141,241.9,62.0,1064.1,0.0,20.0,178.0,43306.0
JHU_IDD-CovidSP,3141,249.1,52.1,888.4,0.0,14.6,169.3,19830.1
LNQ-ens1,3140,270.0,60.2,1130.5,0.0,17.1,180.6,39646.0
FAIR-NRAR,3137,273.3,76.5,1096.4,0.0,25.8,201.9,42859.6
UChicagoCHATTOPADHYAY-UnIT,3093,274.9,100.6,675.9,0.0,52.4,223.2,11853.4
OliverWyman-Navigator,3057,297.4,83.0,1235.5,0.0,27.0,244.0,52335.0
JHUAPL-Bucky,3141,349.4,72.2,1544.0,0.0,22.2,232.4,59005.1
Google_Harvard-CPF,3140,415.2,96.8,2132.6,0.0,36.0,260.6,91250.4
CU-select,3006,638.8,89.0,3671.5,0.0,25.0,356.0,120492.0
UVA-Ensemble,3131,649.8,74.9,8264.4,0.0,22.3,233.4,429099.7
