,count,mean,median,std,min,25%,75%,max
OneQuietNight-ML,51,714983209.8,88247236.0,2256534020.2,263169.0,12189482.5,284445050.0,15396839056.0
IowaStateLW-STEM,49,1007466890.6,72471169.0,2547413760.0,12321.0,7477748.0,506234737.0,14122707921.0
Microsoft-DeepSTIA,50,1266934385.7,37075451.2,4653390123.3,1.0,6967492.1,350171360.5,30307426677.7
JHU_CSSE-DECOM,51,1636901182.0,100440484.0,4617426062.1,65536.0,5013332.5,1135581704.5,26079989049.0
CEID-Walk,51,1959341914.8,59509591.3,7119286431.7,202546.8,3705636.8,665760906.1,48647133547.1
COVIDhub-baseline,51,2011699863.0,45387169.0,7988564657.0,142129.0,3235532.5,696241000.0,55882123236.0
COVIDhub-ensemble,51,2046010744.1,62188996.0,6846248850.1,80656.0,4179232.0,872091464.5,35704369936.0
CU-select,51,2139292395.6,604864836.0,4919491389.3,1079521.0,41950120.5,1872474633.0,30601554489.0
TTU-squider,51,2280694150.5,413744157.9,4103575889.4,1383.8,47246439.4,1722132404.2,19605799508.9
JHU_IDD-CovidSP,51,2872427065.5,283370184.2,9796263511.2,421593.5,10977463.9,1040536889.1,59893322949.9
UCLA-SuEIR,51,2972187432.6,174525503.6,12015961169.1,274336.6,20108016.0,1749202619.6,85149859791.1
LNQ-ens1,51,2988539217.7,580317699.4,7643462240.5,306592.8,40996172.2,1644941003.3,46395837124.2
Covid19Sim-Simulator,51,3224953757.1,62861543.3,14809617071.9,455.0,1995268.5,421468260.5,101748381067.5
USC-SI_kJalpha,51,4163838575.8,45670564.0,17477863922.3,225.0,2589722.5,898592209.0,112350324969.0
JHU_UNC_GAS-StatMechPool,51,4455578252.8,833679002.2,16029827794.2,59049.0,101493312.5,2388300362.5,112639777542.2
CovidAnalytics-DELPHI,51,4582786715.6,210018064.0,14236684674.1,31329.0,38467225.0,1416872010.5,88686626809.0
RobertWalraven-ESG,50,4823293999.9,566295305.2,18617547971.2,257840.5,112227706.2,2348510911.6,130884066547.7
UMich-RidgeTfReg,50,5015426165.3,86762867.5,19981149022.0,485.6,17435873.9,1080911519.3,127459217154.3
LANL-GrowthRate,51,12175370168.4,117007489.0,75307326938.6,17292.2,8993769.6,599486953.0,538070662089.0
UVA-Ensemble,51,14205762884.3,355285022.1,77374739323.2,41487.5,24721580.1,1738178304.4,545863779495.3
BPagano-RtDriven,51,16225910289.9,118807820.0,108088062809.7,11321.0,8853925.6,553943255.3,772655767270.6
JCB-PRM,51,17191262558.4,62875890.9,108924631631.4,4644.7,15445650.5,497524210.0,778109743231.6
Google_Harvard-CPF,51,17388726831.9,155545327.5,109521369151.5,1422.7,17310921.8,734458130.0,782154073827.6
JHUAPL-Bucky,51,19361077386.0,981836598.4,118254718387.5,324597.8,57185274.9,2294109108.7,846297820297.0
IEM_MED-CovidProject,51,23217918293.1,221486370.4,158295818638.0,24581.2,20810393.2,1059524294.3,1131417335791.3
UCSB-ACTS,51,33186817409.3,1164170934.7,203323422494.2,502405.8,293532806.8,4235330039.7,1454182826393.4
Karlen-pypm,51,104410376537.7,156527623.2,722931344900.0,152178.0,25714364.2,606200791.0,5165313925649.3
DDS-NBDS,51,4838730976229.4,1206798788.0,23721212801129.2,231293.1,76253201.6,17053696779.2,150415885883774.0
