,count,mean,median,std,min,25%,75%,max
UCLA-SuEIR,51,2268.3,981.9,6276.1,65.9,458.9,2295.0,45339.9
OneQuietNight-ML,51,2904.4,1252.0,7819.9,33.0,444.5,2974.5,55968.0
UChicagoCHATTOPADHYAY-UnIT,51,2987.0,1504.7,6504.2,12.6,582.3,2636.9,45158.3
JHU_IDD-CovidSP,51,3176.0,1261.9,3857.8,61.4,525.4,4613.9,13863.5
LNQ-ens1,51,3243.1,1441.9,7124.0,47.3,373.6,3481.4,49738.7
LANL-GrowthRate,51,3890.2,1239.0,7080.0,1.0,384.2,4463.8,42355.0
Google_Harvard-CPF,51,5997.5,3367.9,9564.3,13.8,988.0,6842.8,64039.2
MOBS-GLEAM_COVID,50,6158.1,2567.8,17233.5,2.6,692.1,5815.6,123565.5
Geneva-DetGrowth,51,6581.2,1649.8,18566.6,80.6,610.9,5466.6,126421.3
COVIDhub-baseline,51,6635.5,3053.0,14378.2,132.0,762.0,7706.0,99722.0
RobertWalraven-ESG,51,6759.5,2298.9,12809.6,49.7,681.9,7985.9,83707.7
CEID-Walk,51,6785.4,3421.3,14786.8,42.5,806.3,7744.7,101328.5
Karlen-pypm,51,6903.5,2641.1,12884.1,80.1,571.9,6303.1,79321.1
COVIDhub-ensemble,51,7126.5,3421.0,14608.9,81.0,752.5,7372.5,99722.0
BPagano-RtDriven,51,7166.8,3161.7,16409.4,10.1,1073.5,7257.0,116297.0
JHUAPL-Bucky,51,7476.9,3452.2,10797.0,68.6,1252.7,8797.8,58480.1
MIT_ISOLAT-Mixtures,49,7583.9,4262.2,11425.0,7.7,844.1,8305.0,65224.9
TTU-squider,51,7690.9,3675.9,18487.0,52.4,1154.4,6679.5,131135.5
UMich-RidgeTfReg,50,7736.2,3402.1,18822.5,1.1,1028.9,6351.0,129592.9
USC-SI_kJalpha,51,7754.8,4090.0,14871.0,113.0,1081.5,8242.5,102850.0
Microsoft-DeepSTIA,50,8007.7,4440.3,14132.8,196.6,1616.9,9798.3,94553.2
CU-select,51,8070.7,3039.0,19998.2,42.0,1114.0,6803.5,137644.0
IEM_MED-CovidProject,51,8216.7,4968.1,14121.9,111.3,1147.8,8719.6,93218.8
Covid19Sim-Simulator,51,8389.7,4407.7,15670.1,200.1,1803.4,9501.1,107039.4
JHU_CSSE-DECOM,49,8754.2,4258.0,18538.7,46.0,1294.5,7300.5,102457.0
IowaStateLW-STEM,49,9241.8,5471.0,16412.9,267.0,2073.5,10609.0,114401.0
OliverWyman-Navigator,51,10247.0,4967.0,18585.2,5.0,1893.5,10091.5,123488.0
UCSB-ACTS,51,13364.9,6567.8,22374.5,103.5,2625.1,15500.8,143703.8
CovidAnalytics-DELPHI,51,14956.3,3558.0,45923.8,83.0,1251.5,10714.5,319663.0
UVA-Ensemble,51,21078.2,5949.7,67028.1,5.8,1958.1,15437.1,474347.7
DDS-NBDS,51,27608.6,2808.6,117383.1,24.7,1167.3,10843.6,832042.2
