,mean_rank
OneQuietNight-ML,5.7
COVIDhub-baseline,6.0
CEID-Walk,6.3
COVIDhub-ensemble,6.5
IowaStateLW-STEM,6.9
FAIR-NRAR,7.0
Google_Harvard-CPF,7.1
LANL-GrowthRate,7.6
JHU_IDD-CovidSP,7.6
PandemicCentral-USCounty,7.6
LNQ-ens1,8.4
UVA-Ensemble,9.0
JHUAPL-Bucky,10.0
CU-select,10.4
MITCovAlliance-SIR,14.0
