,count,mean,median,std,min,25%,75%,max
CU-select,51,24412.9,10720.0,34980.2,6.0,2698.5,33531.5,165605.0
IowaStateLW-STEM,49,26820.5,10191.0,34357.9,305.0,4585.5,41624.5,134309.0
COVIDhub-baseline,51,26896.0,9098.0,35336.7,92.0,3922.0,37964.0,168758.0
JHU_IDD-CovidSP,51,29755.6,14463.4,45622.5,216.5,3382.8,34694.3,275626.7
Covid19Sim-Simulator,51,30449.9,9991.6,68669.2,96.3,4120.4,30445.7,470631.6
UCLA-SuEIR,51,35781.3,16246.5,50052.4,176.9,5564.2,38181.0,211409.3
USC-SI_kJalpha,51,36756.2,14733.0,53888.5,293.0,5546.0,39378.0,226446.0
LANL-GrowthRate,51,44935.4,6965.5,148873.1,109.5,2276.8,29242.8,1034837.0
CovidAnalytics-DELPHI,51,56097.9,21957.0,163610.5,120.0,6036.0,50558.0,1167598.0
JHUAPL-Bucky,51,72125.7,16641.3,237359.8,530.9,5189.8,38545.8,1639436.8
JCB-PRM,51,77230.6,32677.5,183041.0,182.2,14129.5,76883.7,1289563.1
Karlen-pypm,51,82384.9,12631.5,297800.5,20.3,3197.1,45149.5,2116252.3
Wadhwani_AI-BayesOpt,44,95668.6,28339.4,149371.7,38.8,12043.7,95778.1,730701.7
