,total_deaths_2020-08-23,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
IowaStateLW-STEM,176895,214293.0,214613,37491.0,37718,-227.0,-0.6%
CovidAnalytics-DELPHI,176895,213938.0,214613,37136.0,37718,-582.0,-1.5%
STH-3PU,176895,213713.0,214613,36911.0,37718,-807.0,-2.1%
UCLA-SuEIR,176895,210627.2,214613,33825.2,37718,-3892.8,-10.3%
YYG-ParamSearch,176895,209647.6,214613,32845.6,37718,-4872.4,-12.9%
USACE-ERDC_SEIR,176895,219464.3,214613,42662.3,37718,4944.3,13.1%
WalmartLabsML-LogForecasting,176895,207070.0,214613,30268.0,37718,-7450.0,-19.8%
Columbia_UNC-SurvCon,176895,206646.0,214613,29844.0,37718,-7874.0,-20.9%
Baseline,176895,223087.7,214613,46285.7,37718,8567.7,22.7%
USC-SI_kJalpha,176895,205527.0,214613,28725.0,37718,-8993.0,-23.8%
IHME-CurveFit,176895,227714.0,214613,50912.0,37718,13194.0,35.0%
Auquan-SEIR,176895,199667.0,214613,22865.0,37718,-14853.0,-39.4%
LANL-GrowthRate,176895,198495.5,214613,21693.5,37718,-16024.5,-42.5%
RobertWalraven-ESG,176895,195301.1,214613,18499.1,37718,-19218.9,-51.0%
Covid19Sim-Simulator,176895,191791.7,214613,14989.7,37718,-22728.3,-60.3%
