,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,6421.6,841.0,16976.8,0.0,100.0,4160.5,93636.0
MIT_CritData-GBCF,51,7748.7,1024.0,22348.7,1.0,169.0,3722.0,132496.0
SteveMcConnell-CovidComplete,51,7786.7,625.0,18155.2,1.0,64.0,8190.5,104976.0
JHU_IDD-CovidSP,51,8033.4,1394.8,19444.2,0.1,219.7,6594.4,116358.3
UMass-MechBayes,51,8901.6,784.0,21868.1,0.0,100.0,5333.0,116281.0
CMU-TimeSeries,49,9152.0,1296.0,19500.0,0.0,99.0,6242.0,89401.0
LNQ-ens1,51,9369.3,1012.1,21700.7,0.0,124.3,6925.6,124961.4
USC-SI_kJalpha,51,9870.5,841.0,22272.6,0.0,110.5,8562.5,115600.0
OliverWyman-Navigator,51,10811.4,912.8,25164.2,0.0,160.5,8054.5,148585.7
JCB-PRM,51,11034.1,335.9,44712.4,0.0,66.8,3674.7,312424.0
UCLA-SuEIR,51,11072.0,2202.9,21996.7,0.0,107.1,10971.3,115615.7
DDS-NBDS,51,11149.7,1072.8,25445.4,2.3,221.4,6465.9,106154.6
YYG-ParamSearch,51,11762.0,607.3,28075.5,2.6,49.9,8010.3,142291.4
UA-EpiCovDA,51,13830.9,3721.0,25390.9,9.0,362.0,11882.0,121104.0
Baseline,51,13958.2,1014.9,37030.0,0.0,145.7,10761.3,236890.8
LANL-GrowthRate,51,14238.9,1121.2,27934.1,0.1,100.9,9506.3,150250.4
Karlen-pypm,51,15513.1,645.2,71633.3,0.2,123.2,3487.3,508654.2
GT-DeepCOVID,44,15865.6,1423.9,52411.3,0.0,176.5,9078.8,339012.3
CovidAnalytics-DELPHI,51,17477.1,2601.0,36401.1,0.0,420.5,10217.0,173889.0
PSI-DRAFT,51,17863.6,784.0,43910.5,0.0,170.0,13110.5,249001.0
CEID-Walk,51,18345.6,2304.7,42202.0,0.0,185.9,12095.7,237970.3
COVIDhub-baseline,51,19093.5,2303.2,48351.3,0.9,256.0,12110.0,275054.9
Covid19Sim-Simulator,51,22128.7,1345.8,58649.0,0.0,115.9,13346.2,329969.1
MOBS-GLEAM_COVID,50,22590.2,1958.8,90442.8,0.0,604.0,7974.0,637622.8
UCSD_NEU-DeepGLEAM,50,24684.9,2275.2,85931.7,10.8,697.2,8363.2,587835.4
UT-Mobility,51,25324.3,1600.0,57505.7,1.0,306.5,26090.5,283556.2
IHME-CurveFit,51,27015.2,2078.5,68416.7,0.2,647.1,18747.0,382580.2
IowaStateLW-STEM,49,28836.4,5329.0,69225.7,0.0,302.2,24665.0,372100.0
CU-select,51,36886.1,3969.0,135815.6,1.0,442.0,12676.5,937024.0
NotreDame-mobility,51,44316.9,1754.7,196679.2,1.3,134.4,15392.9,1392697.9
Google_Harvard-CPF,51,56375.1,2889.5,179721.8,1.0,347.7,29427.3,1214496.6
WalmartLabsML-LogForecasting,51,64972.9,4445.4,188110.7,0.0,691.3,34185.2,1256641.0
JHUAPL-Bucky,51,65705.7,2246.9,279325.6,18.2,479.5,19022.7,1948386.1
epiforecasts-ensemble1,44,83991.9,3600.0,274249.9,0.0,606.5,42850.0,1542564.0
USACE-ERDC_SEIR,51,84467.4,6290.8,196352.3,0.7,171.2,46750.7,905369.7
RobertWalraven-ESG,51,92374.0,5924.4,315749.3,0.0,1142.6,35244.1,1850606.5
MITCovAlliance-SIR,51,122706.6,6979.8,550002.5,6.6,542.1,21251.9,3689295.9
Columbia_UNC-SurvCon,51,126237.5,3025.0,631813.9,0.0,229.0,23413.0,4372281.0
UMich-RidgeTfReg,50,218821.3,4950.1,1068165.4,0.7,472.6,44027.6,7297548.0
