,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,51,49.8,29.0,63.4,0.0,10.0,64.5,306.0
JCB-PRM,51,53.4,18.3,91.3,0.0,8.2,60.5,558.9
MIT_CritData-GBCF,51,54.0,32.0,70.2,1.0,13.0,61.0,364.0
SteveMcConnell-CovidComplete,51,55.3,25.0,69.5,1.0,8.0,90.5,324.0
UMass-MechBayes,51,56.7,28.0,76.2,0.0,10.0,73.0,341.0
JHU_IDD-CovidSP,51,59.7,37.3,67.5,0.3,14.8,81.2,341.1
LNQ-ens1,51,60.6,31.8,76.3,0.0,11.1,83.2,353.5
Karlen-pypm,51,60.9,25.4,109.7,0.5,11.0,59.0,713.2
CMU-TimeSeries,49,62.7,36.0,73.0,0.0,9.9,79.0,299.0
USC-SI_kJalpha,51,62.9,29.0,77.7,0.0,10.5,92.5,340.0
YYG-ParamSearch,51,65.1,24.6,87.6,1.6,7.1,89.5,377.2
OliverWyman-Navigator,51,65.9,30.2,81.2,0.0,12.7,89.7,385.5
DDS-NBDS,51,66.3,32.8,83.0,1.5,14.9,80.2,325.8
UCLA-SuEIR,51,70.7,46.9,78.7,0.1,10.3,104.6,340.0
Baseline,51,71.7,31.9,94.8,0.0,12.1,103.6,486.7
GT-DeepCOVID,44,71.9,37.7,104.4,0.2,13.3,94.6,582.2
LANL-GrowthRate,51,76.3,33.5,92.7,0.3,10.0,97.5,387.6
PSI-DRAFT,51,81.1,28.0,107.3,0.0,13.0,114.5,499.0
UA-EpiCovDA,51,82.2,61.0,84.9,3.0,19.0,109.0,348.0
MOBS-GLEAM_COVID,50,83.6,44.3,126.1,0.1,24.5,89.3,798.5
CEID-Walk,51,85.2,48.0,106.3,0.0,13.6,110.0,487.8
COVIDhub-baseline,51,85.5,48.0,109.7,0.9,16.0,110.0,524.5
Covid19Sim-Simulator,51,87.4,36.7,121.6,0.0,10.7,115.5,574.4
CovidAnalytics-DELPHI,51,87.6,51.0,100.0,0.0,20.5,101.0,417.0
UCSD_NEU-DeepGLEAM,50,91.4,47.7,129.1,3.3,26.3,91.4,766.7
UT-Mobility,51,98.2,40.0,126.4,1.0,17.5,159.5,532.5
IHME-CurveFit,51,99.5,45.6,132.1,0.5,25.4,136.1,618.5
NotreDame-mobility,51,104.1,41.9,184.8,1.2,11.5,124.0,1180.1
CU-select,51,108.6,63.0,159.9,1.0,21.0,112.5,968.0
IowaStateLW-STEM,49,110.2,73.0,130.5,0.0,17.2,157.0,610.0
JHUAPL-Bucky,51,130.1,47.4,223.1,4.3,21.9,137.9,1395.8
Google_Harvard-CPF,51,137.7,53.8,195.3,1.0,18.6,171.3,1102.0
Columbia_UNC-SurvCon,51,146.8,55.0,326.8,0.0,15.0,153.0,2091.0
WalmartLabsML-LogForecasting,51,153.1,66.7,205.9,0.1,26.3,184.9,1121.0
epiforecasts-ensemble1,44,159.9,60.0,244.1,0.0,24.5,207.0,1242.0
RobertWalraven-ESG,51,160.9,77.0,260.4,0.0,33.8,186.5,1360.4
MITCovAlliance-SIR,51,161.1,83.5,314.1,2.6,23.3,145.1,1920.8
USACE-ERDC_SEIR,51,171.1,79.3,237.3,0.8,13.1,216.1,951.5
UMich-RidgeTfReg,50,194.0,70.4,429.9,0.9,21.7,209.8,2701.4
