,count,mean,median,std,min,25%,75%,max
SteveMcConnell-CovidComplete,51,75.9,38.8,95.8,0.5,8.9,124.5,419.2
COVIDhub-ensemble,51,77.7,27.0,117.9,0.0,9.5,114.5,672.0
UCLA-SuEIR,51,82.5,26.5,114.7,0.3,10.0,88.6,479.4
OliverWyman-Navigator,51,85.1,51.7,106.9,0.0,11.2,128.1,504.8
USC-SI_kJalpha,51,87.8,42.0,113.1,0.0,11.0,114.5,504.0
UMass-MechBayes,51,88.0,37.0,118.6,0.0,13.5,106.5,552.0
JCB-PRM,51,89.0,36.8,150.6,0.0,9.8,95.9,904.4
Karlen-pypm,51,92.8,31.1,156.2,0.6,10.7,109.8,1012.4
JHU_IDD-CovidSP,51,96.1,67.3,103.8,2.2,22.8,138.6,532.6
Baseline,51,96.5,47.4,122.7,0.0,16.4,128.6,500.6
CMU-TimeSeries,49,96.5,54.0,112.6,0.0,14.5,139.0,403.0
GT-DeepCOVID,49,96.8,53.2,141.8,0.1,9.7,128.2,853.9
COVIDhub-baseline,51,97.0,41.9,130.2,0.0,12.7,128.1,569.4
IowaStateLW-STEM,49,97.0,62.0,125.1,3.0,22.0,107.0,609.0
Covid19Sim-Simulator,51,98.9,40.5,158.6,0.8,16.8,116.0,723.2
CEID-Walk,51,100.3,55.6,130.5,0.0,11.9,131.9,519.3
YYG-ParamSearch,51,102.5,20.1,174.2,0.6,9.3,138.4,1002.8
LNQ-ens1,51,108.7,61.8,126.3,0.0,22.1,128.1,565.3
DDS-NBDS,51,110.2,63.9,178.4,0.7,15.3,114.2,1130.8
UCSD_NEU-DeepGLEAM,50,115.0,64.1,170.5,1.4,18.2,131.8,936.9
MIT_CritData-GBCF,51,120.7,48.0,200.1,2.0,21.5,144.5,1250.0
CovidAnalytics-DELPHI,51,123.2,62.0,145.9,0.0,26.5,158.0,581.0
MOBS-GLEAM_COVID,50,129.0,74.3,215.1,0.9,15.0,122.2,1160.4
LANL-GrowthRate,51,134.7,61.8,166.2,1.2,25.8,205.6,789.5
CU-select,51,137.0,68.0,187.6,1.0,24.5,192.0,1039.0
PSI-DRAFT,51,141.2,81.0,194.4,0.0,27.5,151.5,946.5
Columbia_UNC-SurvCon,51,144.1,52.0,212.4,0.0,13.0,159.5,916.0
UT-Mobility,51,148.0,80.0,233.0,2.0,20.5,157.5,1274.5
UA-EpiCovDA,51,156.5,37.0,377.6,1.0,14.5,102.0,2374.0
NotreDame-mobility,51,161.9,65.3,219.6,0.3,18.2,234.5,1102.6
epiforecasts-ensemble1,46,163.8,59.0,294.8,3.4,24.0,209.0,1936.0
WalmartLabsML-LogForecasting,51,195.3,101.4,235.6,0.0,32.9,313.3,1123.0
MITCovAlliance-SIR,51,205.5,104.7,410.6,0.3,24.0,215.8,2371.8
JHUAPL-Bucky,51,206.3,72.1,345.7,0.5,28.9,241.2,2003.4
USACE-ERDC_SEIR,51,217.6,115.6,299.9,0.0,25.0,263.4,1234.6
RobertWalraven-ESG,51,219.8,123.2,323.2,0.0,40.3,265.6,1894.4
UMich-RidgeTfReg,49,251.6,110.9,583.5,2.9,38.1,290.8,3846.9
TTU-squider,51,653.4,279.5,1517.8,1.7,60.1,567.1,9285.5
