,total_deaths_2020-07-12,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
YYG-ParamSearch,135708,210644.7,214613,75439.7,78905,-3465.3,-4.4%
Baseline,135708,202640.7,214613,67435.7,78905,-11469.3,-14.5%
IowaStateLW-STEM,135708,198470.0,214613,63265.0,78905,-15640.0,-19.8%
Covid19Sim-Simulator,135708,234704.6,214613,99499.6,78905,20594.6,26.1%
UCLA-SuEIR,135708,181788.0,214613,46583.0,78905,-32322.0,-41.0%
STH-3PU,135708,152533.0,214613,17328.0,78905,-61577.0,-78.0%
