,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,123.8,46.7,218.4,0.7,23.0,140.9,1432.0
Covid19Sim-Simulator,51,141.1,50.3,284.4,1.5,15.7,130.3,1822.9
UCLA-SuEIR,51,166.5,114.1,164.7,0.6,30.5,268.4,565.6
NotreDame-mobility,51,167.1,53.2,200.2,0.3,14.8,248.5,797.3
USC-SI_kJalpha,51,172.9,87.0,309.3,0.0,12.5,204.0,1858.0
IowaStateLW-STEM,49,183.2,81.0,318.8,2.0,33.0,206.5,2061.0
CovidAnalytics-DELPHI,51,202.8,78.0,344.7,1.0,29.5,244.0,1736.0
Baseline,51,207.7,114.3,307.8,0.0,24.4,205.8,1637.0
LANL-GrowthRate,51,228.1,87.0,370.5,4.0,25.0,273.7,1943.0
RobertWalraven-ESG,51,276.6,164.3,383.6,0.0,48.9,350.9,2177.8
PSI-DRAFT,51,296.7,113.0,479.5,0.0,59.0,438.5,3011.0
USACE-ERDC_SEIR,51,342.8,175.4,460.0,1.1,42.3,452.9,1992.2
IHME-CurveFit,51,391.7,160.7,841.8,0.9,44.9,312.3,5228.1
