,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,146.8,59.6,240.3,1.7,13.3,179.1,1486.1
UCLA-SuEIR,51,196.6,77.7,247.5,0.1,24.7,282.9,1186.6
Auquan-SEIR,51,206.9,83.0,322.1,2.0,33.5,192.5,1579.0
USC-SI_kJalpha,51,234.5,97.0,377.3,0.0,50.0,314.5,2283.0
CovidAnalytics-DELPHI,51,256.5,106.0,464.3,1.0,37.5,305.0,2701.0
Baseline,51,276.7,73.0,599.5,0.0,26.8,228.5,3769.9
IowaStateLW-STEM,49,316.1,114.0,651.6,0.0,43.0,273.0,4016.0
LANL-GrowthRate,51,320.8,145.7,494.6,0.4,59.6,373.7,2507.6
RobertWalraven-ESG,51,344.5,188.0,491.5,0.0,74.8,381.6,2877.1
USACE-ERDC_SEIR,51,364.1,128.3,551.5,4.9,45.7,489.4,2614.1
Covid19Sim-Simulator,51,424.5,115.8,829.7,0.7,29.5,528.8,4451.4
IHME-CurveFit,51,461.9,113.6,954.7,1.1,32.8,460.9,5237.9
