,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,51,88.9,43.0,147.8,0.2,12.2,74.6,700.4
UMass-MechBayes,51,89.1,45.0,118.7,0.0,16.5,121.5,681.0
YYG-ParamSearch,51,97.3,34.0,166.1,0.3,7.8,73.7,715.7
COVIDhub-ensemble,51,103.7,29.5,203.0,0.3,7.7,95.0,1234.2
CU-select,50,129.1,66.0,144.8,0.0,21.5,200.0,526.0
UT-Mobility,51,145.9,50.7,264.8,2.9,21.6,172.0,1629.0
IHME-CurveFit,51,151.4,46.5,284.4,2.0,10.2,150.5,1298.7
UCLA-SuEIR,51,159.4,54.2,509.3,0.2,14.6,119.9,3590.5
Baseline,51,205.0,34.6,456.7,0.0,6.4,133.4,2500.9
CovidAnalytics-DELPHI,51,228.6,87.0,372.0,0.0,16.0,252.0,1637.0
COVIDhub-baseline,51,255.6,52.9,653.2,1.0,10.9,164.2,4191.8
MOBS-GLEAM_COVID,50,305.6,50.9,700.4,1.8,18.8,211.0,4254.8
