,mean_rank
COVIDhub-ensemble,4.8
YYG-ParamSearch,4.8
LANL-GrowthRate,5.1
UMass-MechBayes,5.1
IHME-CurveFit,6.0
UCLA-SuEIR,6.1
CU-select,6.3
COVIDhub-baseline,6.6
UT-Mobility,6.8
CovidAnalytics-DELPHI,6.9
MOBS-GLEAM_COVID,7.4
