,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,5668.0,1089.0,13189.7,1.0,216.5,2450.5,67081.0
CU-select,51,5755.5,1225.0,12748.8,0.0,210.5,4160.5,69696.0
Karlen-pypm,51,6704.3,772.8,16731.1,0.2,167.7,3272.7,76729.0
MSRA-DeepST,47,6709.1,679.2,17092.4,0.0,230.6,3093.4,96803.6
MIT_CritData-GBCF,51,7170.0,625.0,17952.4,1.0,90.5,3672.5,101124.0
Google_Harvard-CPF,51,7925.7,614.8,15860.4,0.2,114.7,4158.1,62038.3
LNQ-ens1,51,8376.4,1001.7,22596.8,0.0,429.9,3608.1,112008.7
UCSD_NEU-DeepGLEAM,50,8901.8,1281.1,19950.3,0.0,168.4,5254.2,86793.8
COVIDhub-ensemble,51,9112.9,1296.0,25105.3,1.0,182.5,3860.0,143641.0
MOBS-GLEAM_COVID,50,9262.6,1339.3,20372.9,0.2,263.2,6065.5,90219.5
DDS-NBDS,51,9769.5,799.3,25766.6,1.5,121.2,6310.7,133374.3
Baseline,51,10894.1,1704.5,26210.3,0.0,368.8,6259.3,113954.5
JHUAPL-Bucky,51,10906.5,838.1,32000.8,0.0,190.2,6308.7,162642.5
IowaStateLW-STEM,49,10949.0,1936.0,22916.0,0.0,401.0,6320.5,108900.0
USC-SI_kJalpha,51,11186.0,1024.0,44739.6,0.0,272.5,2602.0,302500.0
GT-DeepCOVID,48,11261.0,1807.0,26478.9,1.2,296.1,5894.1,127876.3
UA-EpiCovDA,51,12100.5,1225.0,32424.3,1.0,256.0,5512.0,179776.0
JHU_IDD-CovidSP,51,12128.9,1641.9,22637.8,0.1,340.6,9904.4,94195.8
SteveMcConnell-CovidComplete,51,12512.3,1089.0,50348.3,0.0,90.5,2810.0,349281.0
Columbia_UNC-SurvCon,50,12710.8,1473.0,49981.2,0.0,436.9,4454.9,350026.1
RobertWalraven-ESG,51,12794.2,1335.9,36681.9,0.0,200.2,6344.2,206943.1
JCB-PRM,51,13274.4,893.8,47978.5,0.0,78.2,3451.8,328409.7
LANL-GrowthRate,51,13985.8,2978.2,36107.0,0.9,225.1,8031.2,232518.5
OliverWyman-Navigator,51,14161.6,1050.4,71005.6,0.0,189.4,3811.8,505070.9
UMich-RidgeTfReg,50,14526.1,3152.4,35540.8,0.2,390.9,7760.6,200242.7
MITCovAlliance-SIR,51,14905.0,1119.3,47385.4,1.3,214.8,9636.5,301430.6
CEID-Walk,51,14925.6,2272.6,51391.5,0.0,180.4,6102.2,350050.9
CMU-TimeSeries,51,15818.8,961.0,51957.4,0.0,306.5,7746.5,352836.0
NotreDame-mobility,51,15829.1,2011.6,29681.8,0.2,473.3,10848.8,121466.1
COVIDhub-baseline,51,15920.2,2210.0,56069.2,0.0,265.7,5699.4,382996.1
UCLA-SuEIR,51,15943.7,2917.0,34623.2,0.0,601.7,8118.3,175580.6
JHU_CSSE-DECOM,51,16048.0,732.9,37330.1,0.0,110.9,9029.2,166044.6
UT-Mobility,51,17415.6,1156.0,67897.4,1.0,325.0,6374.1,478864.0
PSI-DRAFT,51,18727.3,4624.0,35959.5,0.0,362.0,15590.5,160000.0
CovidAnalytics-DELPHI,51,19608.7,4225.0,36078.0,0.0,629.0,13973.0,172225.0
BPagano-RtDriven,51,20412.8,1726.9,85868.7,0.0,501.0,4554.8,602950.9
epiforecasts-ensemble1,46,20645.1,2209.0,63822.5,1.0,445.3,8936.5,372100.0
IHME-CurveFit,51,22118.5,2797.5,58294.2,0.0,180.1,10415.2,293549.6
Covid19Sim-Simulator,51,22956.0,5822.2,37637.4,0.0,842.1,27051.1,187629.1
WalmartLabsML-LogForecasting,51,37238.6,6244.9,77328.9,0.0,1677.9,30650.8,350972.3
TTU-squider,51,524419.9,43657.6,2009224.0,3.0,3661.7,162932.2,13572253.9
