,count,mean,median,std,min,25%,75%,max
MSRA-DeepST,47,19.1,8.5,25.5,0.3,3.8,21.6,107.4
OliverWyman-Navigator,51,20.7,12.1,32.2,0.0,3.4,24.9,198.4
LNQ-ens1,51,21.6,12.9,25.6,0.0,5.4,24.7,113.7
Baseline,51,22.5,14.4,26.0,0.0,6.2,26.5,110.9
COVIDhub-ensemble,51,22.5,12.0,29.8,0.0,5.0,27.0,152.0
UMass-MechBayes,51,22.6,10.0,27.7,0.0,6.0,29.5,116.0
UA-EpiCovDA,51,23.2,12.0,29.2,0.0,7.0,27.5,144.0
MOBS-GLEAM_COVID,50,23.4,13.5,31.9,0.0,3.9,24.9,180.1
UCSD_NEU-DeepGLEAM,50,24.0,12.1,32.2,0.5,4.7,29.1,184.7
COVIDhub-baseline,51,24.9,14.0,30.7,0.0,5.0,28.5,156.0
CEID-Walk,51,25.2,12.4,31.9,0.0,5.0,28.9,174.8
USC-SI_kJalpha,51,26.4,11.0,45.6,0.0,5.0,26.0,295.0
SteveMcConnell-CovidComplete,51,27.0,10.0,49.1,0.0,4.5,32.0,319.0
Karlen-pypm,51,27.5,11.6,51.0,0.3,5.2,30.9,340.2
DDS-NBDS,51,28.7,16.5,33.9,0.4,5.1,40.0,148.5
IQVIA_ACOE-STAN,49,28.9,16.0,36.0,0.0,9.3,29.0,186.0
LANL-GrowthRate,51,29.0,15.5,39.1,0.5,6.5,31.5,194.0
BPagano-RtDriven,51,29.2,13.3,37.9,0.1,4.8,36.1,151.8
JCB-PRM,51,29.3,14.4,55.5,0.0,7.1,26.2,371.0
UCLA-SuEIR,51,29.5,16.7,36.3,0.0,5.8,34.5,163.1
CMU-TimeSeries,51,29.9,14.0,43.9,0.0,4.0,32.5,193.0
UT-Mobility,51,30.3,18.0,36.6,0.0,10.0,38.8,192.0
GT-DeepCOVID,46,30.6,14.4,35.9,0.2,6.5,36.9,158.9
Geneva-DetGrowth,51,30.8,15.7,38.6,0.0,6.6,31.5,174.5
UMich-RidgeTfReg,50,32.3,18.1,39.1,0.2,8.3,43.7,200.8
CovidAnalytics-DELPHI,51,33.8,16.0,40.3,0.0,6.5,47.0,166.0
MIT_CritData-GBCF,51,34.1,22.0,37.1,1.0,9.0,48.0,135.0
CU-select,51,35.6,29.0,41.3,0.0,8.0,46.5,213.0
Google_Harvard-CPF,51,36.4,13.2,58.8,0.1,5.7,29.9,258.8
IowaStateLW-STEM,49,36.5,20.0,51.8,0.0,9.8,36.5,286.0
Columbia_UNC-SurvCon,51,36.8,14.0,64.7,0.0,8.0,30.5,396.0
NotreDame-mobility,51,38.0,21.3,42.3,0.3,8.0,45.5,138.8
UCSB-ACTS,51,38.2,23.3,44.8,0.0,8.3,44.7,230.0
JHU_UNC_GAS-StatMechPool,51,38.4,16.5,69.7,0.0,10.0,41.8,466.5
Covid19Sim-Simulator,51,40.9,21.8,66.6,0.1,9.8,52.6,450.5
JHU_IDD-CovidSP,51,42.3,24.4,45.6,0.4,9.7,55.0,197.8
PSI-DRAFT,51,44.2,26.0,52.6,0.0,7.5,58.5,239.0
epiforecasts-ensemble1,42,48.9,18.0,95.3,0.8,4.5,45.5,616.0
JHUAPL-Bucky,51,50.1,22.6,94.7,0.1,10.6,50.6,625.7
JHU_CSSE-DECOM,51,50.4,15.0,74.3,0.0,5.0,65.5,311.0
USACE-ERDC_SEIR,51,73.8,24.3,118.2,2.3,7.1,87.3,584.8
WalmartLabsML-LogForecasting,51,80.7,40.9,97.0,0.1,19.2,113.2,408.5
IHME-CurveFit,51,82.6,45.6,133.8,0.2,14.1,71.7,660.3
RobertWalraven-ESG,51,82.6,49.4,87.8,0.0,25.6,99.4,381.7
TTU-squider,51,208.4,89.5,306.5,0.5,34.0,304.9,1805.3
