,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,11083.3,1764.0,29904.5,0.0,485.0,7142.5,191844.0
COVIDhub-ensemble,51,11718.6,1444.0,31772.1,1.0,325.0,6168.5,193600.0
SteveMcConnell-CovidComplete,51,11726.7,1225.0,32770.1,0.0,110.5,4226.0,193600.0
LNQ-ens1,51,13348.8,2579.1,28436.4,0.0,726.8,8602.3,124793.7
MSRA-DeepST,50,13411.6,1934.9,33450.0,1.6,185.5,7624.3,181446.5
Karlen-pypm,51,14150.7,784.0,33097.6,0.2,173.3,9262.9,144020.2
USC-SI_kJalpha,51,15076.2,1024.0,38935.3,0.0,306.5,5193.0,193600.0
JCB-PRM,51,15093.8,2007.9,36285.6,0.0,376.4,8619.7,160644.4
CMU-TimeSeries,51,15125.8,1521.0,35202.9,0.0,292.5,8100.0,178084.0
JHUAPL-Bucky,51,15304.1,1337.8,38032.4,0.1,188.9,6198.1,180681.0
GT-DeepCOVID,49,16743.3,1639.2,36582.5,3.0,281.7,12022.3,167552.8
Google_Harvard-CPF,51,17313.6,1814.9,38609.8,0.1,132.2,14659.1,185730.6
CEID-Walk,51,17867.5,1444.0,41275.3,0.0,238.6,10045.2,231553.4
OliverWyman-Navigator,51,17902.3,2512.7,50829.0,0.0,355.0,8229.5,281638.8
MIT_CritData-GBCF,51,18600.8,1296.0,40035.1,0.0,196.0,14730.5,172225.0
CU-select,51,19086.7,1600.0,51354.9,1.0,325.0,17598.5,351649.0
Columbia_UNC-SurvCon,51,19838.4,2480.0,58729.0,0.2,364.7,13317.2,386633.7
JHU_IDD-CovidSP,51,19980.7,4963.7,40841.1,0.2,581.3,13774.4,207996.8
IowaStateLW-STEM,49,20054.0,3721.0,48231.4,0.0,650.5,10817.0,269361.0
COVIDhub-baseline,51,20321.5,1339.4,47240.9,0.0,179.0,11464.4,242045.4
CovidAnalytics-DELPHI,51,23956.0,1600.0,48555.0,1.0,290.0,15401.0,251001.0
MOBS-GLEAM_COVID,50,24483.4,3511.7,60872.5,0.2,348.4,12645.1,295421.8
UCSD_NEU-DeepGLEAM,50,24611.3,2465.4,60878.4,0.3,246.9,12163.3,295152.8
Covid19Sim-Simulator,51,25199.0,2806.7,51076.7,0.0,582.4,20605.7,229834.8
Baseline,51,25726.8,1886.0,64194.6,0.0,302.4,11548.3,339889.0
UCLA-SuEIR,51,28145.7,4504.4,54485.9,0.0,1194.6,24143.9,280045.3
UMich-RidgeTfReg,50,29079.8,2762.5,67994.8,5.2,206.5,19120.0,327697.7
LANL-GrowthRate,51,35304.4,5103.6,83846.6,0.2,428.1,18633.6,447469.6
UT-Mobility,51,35569.2,3481.0,149952.1,0.0,676.0,13578.5,1068122.2
NotreDame-mobility,51,37006.3,4159.4,72460.9,0.1,610.1,32237.4,424532.5
PSI-DRAFT,51,37371.4,7744.0,79304.3,0.0,1297.0,27318.1,385641.0
BPagano-RtDriven,51,39695.0,4577.5,91847.6,0.8,809.7,25544.9,555205.3
UA-EpiCovDA,51,44679.3,1849.0,190318.5,0.0,462.5,11558.5,1327104.0
epiforecasts-ensemble1,47,44898.0,2401.0,175312.2,4.0,482.3,19881.0,1227664.0
RobertWalraven-ESG,51,53420.1,14165.8,120283.4,0.0,4367.9,41479.5,781562.1
DDS-NBDS,51,54192.8,4608.4,164005.1,0.2,545.5,17888.0,1046162.8
WalmartLabsML-LogForecasting,51,90188.4,16305.8,228495.8,0.0,3700.7,64725.4,1420864.0
USACE-ERDC_SEIR,51,125791.4,6438.0,377579.2,0.4,1749.7,50264.3,2439738.5
TTU-squider,51,607203.8,44039.5,2206283.6,3.0,4508.3,159181.5,13421554.6
