,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,114.9,62.8,134.1,0.0,31.8,141.6,560.2
YYG-ParamSearch,51,125.2,61.5,163.8,1.5,22.4,157.7,716.2
JHU_IDD-CovidSP,51,128.1,89.0,146.3,2.1,29.0,157.6,772.7
MITCovAlliance-SIR,51,141.6,79.9,192.0,4.5,35.0,159.1,1113.2
Karlen-pypm,51,143.6,61.8,197.3,0.7,33.5,192.7,1077.6
USC-SI_kJalpha,51,148.6,79.0,163.9,0.0,42.5,196.5,615.0
Covid19Sim-Simulator,51,154.4,76.0,166.7,1.0,40.7,215.8,639.1
UCLA-SuEIR,51,165.1,143.2,158.4,0.5,45.3,233.1,736.0
IowaStateLW-STEM,49,170.1,95.0,185.3,0.0,45.0,220.0,752.0
Baseline,51,171.3,102.0,215.0,0.0,35.6,204.1,845.9
PSI-DRAFT,51,186.8,97.0,210.4,0.0,42.0,237.0,803.0
JHUAPL-Bucky,51,188.2,72.3,313.4,1.6,21.6,219.3,1931.4
CovidAnalytics-DELPHI,51,213.6,144.0,199.2,1.0,64.5,357.5,719.0
LANL-GrowthRate,51,218.5,131.5,234.1,0.9,63.9,292.1,1057.4
NotreDame-mobility,51,238.0,136.9,326.1,3.1,30.5,335.7,2049.4
IHME-CurveFit,51,281.1,97.3,482.7,0.0,38.9,303.3,2295.9
USACE-ERDC_SEIR,51,288.3,130.5,415.4,2.1,36.3,350.3,1970.7
WalmartLabsML-LogForecasting,51,295.8,180.0,307.1,0.1,75.2,395.0,1202.0
RobertWalraven-ESG,51,338.5,183.1,401.9,0.0,102.1,384.4,1906.6
Columbia_UNC-SurvCon,51,445.2,111.0,1582.0,0.0,44.0,304.5,11193.0
