,count,mean,median,std,min,25%,75%,max
SteveMcConnell-CovidComplete,51,63.3,35.0,88.7,0.0,10.5,65.0,440.0
COVIDhub-ensemble,51,67.0,38.0,85.9,1.0,18.0,78.5,440.0
UMass-MechBayes,51,67.2,42.0,81.8,0.0,22.0,84.5,438.0
Karlen-pypm,51,71.2,28.0,96.2,0.4,13.1,96.2,379.5
MSRA-DeepST,50,72.2,44.0,91.5,1.3,13.6,87.2,426.0
USC-SI_kJalpha,51,72.4,32.0,100.2,0.0,17.5,72.0,440.0
JHUAPL-Bucky,51,73.6,36.6,100.4,0.3,13.7,78.7,425.1
JCB-PRM,51,77.2,44.8,96.5,0.0,19.4,92.8,400.8
CMU-TimeSeries,51,77.6,39.0,96.4,0.0,16.5,90.0,422.0
LNQ-ens1,51,79.1,50.8,85.1,0.0,27.0,92.7,353.3
OliverWyman-Navigator,51,81.4,50.1,107.3,0.0,18.8,90.7,530.7
GT-DeepCOVID,49,82.6,40.5,100.6,1.7,16.8,109.4,409.3
CEID-Walk,51,82.8,38.0,106.0,0.0,15.4,100.2,481.2
Google_Harvard-CPF,51,83.5,42.6,102.7,0.2,11.5,121.0,431.0
MIT_CritData-GBCF,51,84.5,36.0,108.1,0.0,14.0,120.5,415.0
COVIDhub-baseline,51,86.3,36.6,114.6,0.0,13.4,107.0,492.0
Columbia_UNC-SurvCon,51,88.6,49.8,110.5,0.5,19.1,115.4,621.8
CU-select,51,89.1,40.0,106.7,1.0,18.0,132.5,593.0
IowaStateLW-STEM,49,92.5,61.0,108.3,0.0,25.5,104.0,519.0
MOBS-GLEAM_COVID,50,95.4,59.3,125.3,0.4,18.6,112.4,543.5
UCSD_NEU-DeepGLEAM,50,95.8,49.7,125.5,0.5,15.7,110.2,543.3
Baseline,51,97.1,43.4,129.0,0.0,17.4,107.4,583.0
JHU_IDD-CovidSP,51,97.3,70.5,103.6,0.4,24.1,117.4,456.1
CovidAnalytics-DELPHI,51,98.9,40.0,120.3,1.0,17.0,124.0,501.0
UA-EpiCovDA,51,102.0,43.0,187.0,0.0,21.5,107.5,1152.0
UT-Mobility,51,104.9,59.0,158.3,0.0,26.0,116.5,1033.5
Covid19Sim-Simulator,51,105.4,53.0,119.9,0.0,24.1,142.9,479.4
UMich-RidgeTfReg,50,105.9,52.6,135.0,2.3,14.4,138.2,572.4
epiforecasts-ensemble1,47,115.3,49.0,179.6,2.0,21.9,141.0,1108.0
UCLA-SuEIR,51,116.8,67.1,121.6,0.2,34.0,155.4,529.2
LANL-GrowthRate,51,117.9,71.4,147.8,0.5,20.7,136.5,668.9
BPagano-RtDriven,51,129.2,67.7,153.2,0.9,28.5,159.8,745.1
NotreDame-mobility,51,129.2,64.5,143.9,0.4,24.5,179.5,651.6
PSI-DRAFT,51,130.9,88.0,143.7,0.0,36.0,165.2,621.0
DDS-NBDS,51,130.9,67.9,194.4,0.5,23.3,133.7,1022.8
RobertWalraven-ESG,51,168.3,119.0,160.0,0.0,66.1,203.7,884.1
WalmartLabsML-LogForecasting,51,195.0,127.7,230.7,0.1,60.8,254.1,1192.0
USACE-ERDC_SEIR,51,198.1,80.2,297.1,0.6,41.8,223.9,1562.0
TTU-squider,51,398.2,209.9,676.5,1.7,67.0,398.8,3663.5
