,count,mean,median,std,min,25%,75%,max
IowaStateLW-STEM,49,200.4,94.0,255.8,3.0,45.0,222.0,1234.0
JCB-PRM,51,209.5,107.7,271.7,0.0,51.8,235.6,1338.2
Covid19Sim-Simulator,51,216.7,122.3,283.7,0.5,45.6,275.9,1354.7
UCLA-SuEIR,51,224.5,121.5,243.7,1.0,47.8,300.7,939.4
Baseline,51,235.7,107.0,302.2,0.0,38.6,316.2,1155.6
USC-SI_kJalpha,51,258.8,159.0,297.7,0.0,51.5,312.5,1292.0
YYG-ParamSearch,51,269.7,146.1,350.2,2.6,55.1,380.6,1943.7
CovidAnalytics-DELPHI,51,285.3,167.0,293.6,1.0,74.5,457.0,1125.0
JHUAPL-Bucky,51,326.8,164.6,539.8,5.2,46.2,421.8,3206.1
LANL-GrowthRate,51,356.5,210.2,362.2,1.6,91.6,562.0,1549.6
USACE-ERDC_SEIR,51,397.7,159.9,519.6,7.8,67.6,597.7,2133.2
WalmartLabsML-LogForecasting,51,431.7,253.7,454.3,0.0,89.9,639.0,1961.0
RobertWalraven-ESG,51,471.4,315.9,558.3,0.0,139.0,647.1,3209.1
Columbia_UNC-SurvCon,51,476.4,194.0,729.7,0.0,62.5,634.0,4180.0
MITCovAlliance-SIR,51,490.6,259.7,934.8,7.2,71.0,412.1,6097.6
