,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,30845.2,3948.9,66809.2,0.0,1013.0,20141.2,313866.4
JHU_IDD-CovidSP,51,37405.3,7918.6,94248.1,4.4,844.8,24858.8,597003.5
YYG-ParamSearch,51,41984.2,3777.7,101523.4,2.3,501.2,25333.0,512903.6
USC-SI_kJalpha,51,48433.4,6241.0,94778.9,0.0,1812.5,38618.5,378225.0
Covid19Sim-Simulator,51,51097.6,5782.9,95701.5,1.0,1655.0,46595.2,408493.5
UCLA-SuEIR,51,51848.6,20501.3,99428.0,0.2,2050.7,54380.4,541732.6
MITCovAlliance-SIR,51,56177.4,6386.8,184526.0,19.8,1227.4,25412.3,1239310.0
Karlen-pypm,51,58782.8,3819.2,175801.2,0.5,1119.1,37147.0,1161221.8
IowaStateLW-STEM,49,62611.9,9025.0,122824.7,0.0,2025.0,48449.0,565504.0
Baseline,51,74669.2,10404.0,167470.0,0.0,1282.7,41645.3,715474.3
PSI-DRAFT,51,78289.5,9409.0,152432.8,0.0,1764.0,56205.0,644809.0
CovidAnalytics-DELPHI,51,84525.9,20736.0,128164.3,1.0,4162.5,127938.5,516961.0
LANL-GrowthRate,51,101431.0,17295.2,204377.7,0.8,4118.2,86025.7,1118003.0
JHUAPL-Bucky,51,131713.1,5230.5,527406.6,2.5,468.5,48192.8,3730271.2
NotreDame-mobility,51,160907.2,18733.6,589323.2,9.7,930.2,112709.5,4199848.7
WalmartLabsML-LogForecasting,51,179950.3,32399.3,326747.2,0.0,5683.1,156039.9,1444804.0
USACE-ERDC_SEIR,51,252344.3,17042.0,675970.7,4.6,1331.4,123246.5,3883522.3
RobertWalraven-ESG,51,272958.6,33525.6,700201.3,0.0,10438.9,147828.9,3635009.2
IHME-CurveFit,51,307430.2,9475.2,1022865.8,0.0,1511.7,92038.6,5271287.1
Columbia_UNC-SurvCon,51,2651767.6,12321.0,17539808.9,0.0,1961.0,92726.5,125283249.0
