,total_deaths_2020-09-13,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
IowaStateLW-STEM,194183,231828.0,231633,37757.0,37450,307.0,0.8%
Baseline,194183,229248.1,231633,35177.1,37450,-2272.9,-6.1%
STH-3PU,194183,227945.0,231633,33874.0,37450,-3576.0,-9.5%
IBF-TimeSeries,194183,236011.8,231633,41940.8,37450,4490.8,12.0%
Columbia_UNC-SurvCon,194183,226647.0,231633,32576.0,37450,-4874.0,-13.0%
USACE-ERDC_SEIR,194183,237007.9,231633,42936.9,37450,5486.9,14.7%
JCB-PRM,194183,222153.0,231633,28082.0,37450,-9368.0,-25.0%
UCLA-SuEIR,194183,220517.1,231633,26446.1,37450,-11003.9,-29.4%
Covid19Sim-Simulator,194183,220161.2,231633,26090.2,37450,-11359.8,-30.3%
CovidAnalytics-DELPHI,194183,219963.0,231633,25892.0,37450,-11558.0,-30.9%
QJHong-Encounter,194183,219586.0,231633,25515.0,37450,-11935.0,-31.9%
USC-SI_kJalpha,194183,219524.0,231633,25453.0,37450,-11997.0,-32.0%
YYG-ParamSearch,194183,218352.6,231633,24281.6,37450,-13168.4,-35.2%
JHUAPL-Bucky,194183,218182.6,231633,24111.6,37450,-13338.4,-35.6%
WalmartLabsML-LogForecasting,194183,216377.1,231633,22306.1,37450,-15143.9,-40.4%
LANL-GrowthRate,194183,213904.7,231633,19833.7,37450,-17616.3,-47.0%
RobertWalraven-ESG,194183,208191.8,231633,14120.8,37450,-23329.2,-62.3%
MITCovAlliance-SIR,194183,,231633,,37450,,
