,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,528.0,498.57142857142856,507.0,464.756,-29.428571428571445,-21.0,-63.24400000000003,True,False
Austria,668.0,644.4285714285714,669.0,644.3009999999999,-23.571428571428555,1.0,-23.69900000000007,True,False
Belgium,9453.0,9719.42857142857,9563.0,10037.004,266.42857142857065,110.0,584.0040000000008,True,False
Brazil,28834.0,25767.285714285714,26682.0,25590.271,-3066.7142857142862,-2152.0,-3243.7289999999994,True,False
Bulgaria,139.0,139.14285714285714,139.0,137.343,0.1428571428571388,0.0,-1.6570000000000107,True,False
Canada,7159.0,7408.571428571428,7355.0,7519.749,249.57142857142844,196.0,360.7489999999998,True,False
Chile,997.0,743.7142857142858,728.0,491.744,-253.28571428571422,-269.0,-505.256,False,False
Colombia,891.0,785.7142857142858,822.0,869.3389999999999,-105.28571428571422,-69.0,-21.661000000000058,True,True
Croatia,103.0,101.85714285714286,111.0,116.573,-1.1428571428571388,8.0,13.572999999999993,False,False
Cyprus,17.0,18.714285714285715,19.0,10.0,1.7142857142857153,2.0,-7.0,False,False
Czechia,319.0,322.7142857142857,326.0,344.852,3.7142857142857224,7.0,25.851999999999975,False,False
Denmark,571.0,584.0,596.0,666.045,13.0,25.0,95.04499999999996,False,False
Dominican Republic,498.0,504.2857142857143,492.0,582.573,6.285714285714278,-6.0,84.57299999999998,True,False
Ecuador,3334.0,3920.142857142857,3775.0,5048.347,586.1428571428569,441.0,1714.3469999999998,True,False
Egypt,913.0,837.0,840.0,856.4989999999999,-76.0,-73.0,-56.50100000000009,True,True
Estonia,67.0,69.14285714285714,73.0,64.327,2.142857142857139,6.0,-2.673000000000002,False,False
Finland,316.0,349.7142857142857,347.0,360.57099999999997,33.71428571428572,31.0,44.57099999999997,True,False
France,28774.0,30389.0,30184.0,29581.46,1615.0,1410.0,807.4599999999991,True,True
Germany,8530.0,8589.285714285714,8687.0,8891.37,59.285714285713766,157.0,361.3700000000008,False,False
Greece,175.0,189.0,179.0,163.675,14.0,4.0,-11.324999999999989,True,True
Hungary,524.0,532.2857142857142,528.0,556.5319999999999,8.28571428571422,4.0,32.531999999999925,True,False
Iceland,10.0,10.0,11.0,7.898,0.0,1.0,-2.1020000000000003,False,False
Ireland,1651.0,1684.142857142857,1678.0,1684.235,33.14285714285711,27.0,33.2349999999999,True,False
Israel,284.0,306.8571428571429,302.0,269.46,22.85714285714289,18.0,-14.54000000000002,True,True
Italy,33340.0,34180.71428571428,33807.0,33414.161,840.7142857142826,467.0,74.16100000000006,True,True
Latvia,24.0,20.714285714285715,24.0,15.763,-3.2857142857142847,0.0,-8.237,True,False
Lithuania,70.0,74.42857142857143,66.0,54.413999999999994,4.428571428571431,-4.0,-15.586000000000006,True,False
Luxembourg,110.0,117.28571428571428,115.0,114.179,7.285714285714278,5.0,4.179000000000002,True,True
Malaysia,115.0,119.85714285714286,122.0,112.053,4.857142857142861,7.0,-2.9470000000000027,False,True
Mexico,9779.0,8347.428571428572,8356.0,4304.215999999999,-1431.5714285714275,-1423.0,-5474.784000000001,True,False
Moldova,291.0,289.0,301.0,263.871,-2.0,10.0,-27.12900000000002,False,False
Netherlands,5970.0,6121.0,6163.0,6458.424,151.0,193.0,488.424,False,False
Norway,236.0,248.42857142857144,247.0,224.91099999999997,12.428571428571445,11.0,-11.089000000000027,True,True
Panama,330.0,330.42857142857144,334.0,363.64599999999996,0.4285714285714448,4.0,33.64599999999996,False,False
Peru,4371.0,4208.428571428572,4013.0,3618.281,-162.57142857142844,-358.0,-752.719,False,False
Philippines,950.0,1011.0,993.0,1129.5410000000002,61.0,43.0,179.54100000000017,True,False
Poland,1061.0,1150.2857142857142,1130.0,1120.156,89.28571428571422,69.0,59.15599999999995,True,True
Portugal,1396.0,1380.142857142857,1369.0,1379.264,-15.85714285714289,-27.0,-16.736000000000104,False,False
Romania,1259.0,1356.5714285714287,1377.0,1532.944,97.57142857142867,118.0,273.94399999999996,False,False
Slovakia,28.0,31.428571428571427,31.0,24.12,3.428571428571427,3.0,-3.879999999999999,True,False
Slovenia,108.0,107.42857142857143,112.0,117.88600000000001,-0.5714285714285694,4.0,9.88600000000001,False,False
South Korea,270.0,271.57142857142856,276.0,294.998,1.5714285714285552,6.0,24.99799999999999,False,False
Spain,27125.0,29363.285714285714,28967.0,28833.299,2238.2857142857138,1842.0,1708.298999999999,True,True
Sweden,4395.0,4455.714285714286,4457.0,4680.48,60.714285714286234,62.0,285.47999999999956,False,False
Switzerland,1919.0,1956.2857142857142,1981.0,1923.221,37.28571428571422,62.0,4.221000000000004,False,True
Turkey,4515.0,4736.714285714286,4610.0,4638.91,221.71428571428623,95.0,123.90999999999985,True,True
Ukraine,696.0,752.7142857142858,808.0,642.7090000000001,56.71428571428578,112.0,-53.29099999999994,False,True
United Kingdom,38458.0,39564.57142857143,38409.0,39774.464,1106.5714285714275,-49.0,1316.464,True,False
