,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,536,539.4,529.0,454.9,3.4,-7.0,-81.1,False,False
Belgium,6917,7468.4,7114.0,7121.5,551.4,197.0,204.5,True,True
Bulgaria,55,53.1,53.0,47.0,-1.9,-2.0,-8.0,False,False
Croatia,54,67.6,59.0,54.2,13.6,5.0,0.2,True,True
Cyprus,14,12.9,15.0,17.4,-1.1,1.0,3.4,True,False
Czechia,218,227.1,229.0,194.0,9.1,11.0,-24.0,False,False
Denmark,418,425.3,413.0,462.4,7.3,-5.0,44.4,True,False
Estonia,46,52.9,50.0,49.4,6.9,4.0,3.4,True,True
Finland,186,126.6,121.0,104.8,-59.4,-65.0,-81.2,False,False
France,22617,24314.3,23512.0,21645.0,1697.3,895.0,-972.0,True,True
Germany,5877,5926.6,5644.0,4665.7,49.6,-233.0,-1211.3,False,False
Greece,130,125.9,130.0,118.1,-4.1,0.0,-11.9,True,False
Hungary,262,266.1,262.0,268.4,4.1,0.0,6.4,True,False
Ireland,1063,846.6,848.0,771.8,-216.4,-215.0,-291.2,True,False
Italy,26384,26883.7,26276.0,25102.8,499.7,-108.0,-1281.2,True,False
Latvia,12,5.0,7.0,24.7,-7.0,-5.0,12.7,True,False
Lithuania,41,45.3,45.0,39.1,4.3,4.0,-1.9,True,True
Luxembourg,85,79.0,86.0,98.3,-6.0,1.0,13.3,True,False
Malta,4,3.0,5.0,8.3,-1.0,1.0,4.3,False,False
Netherlands,4424,4511.3,4348.0,4736.5,87.3,-76.0,312.5,True,False
Norway,201,196.7,196.0,212.7,-4.3,-5.0,11.7,False,False
Poland,524,469.7,455.0,489.0,-54.3,-69.0,-35.0,False,True
Portugal,880,894.0,893.0,910.4,14.0,13.0,30.4,True,False
Romania,601,566.7,565.0,598.4,-34.3,-36.0,-2.6,False,True
Slovakia,17,20.6,19.0,248.4,3.6,2.0,231.4,True,False
Slovenia,81,92.0,90.0,70.2,11.0,9.0,-10.8,True,True
Spain,22902,23233.6,22633.0,22867.8,331.6,-269.0,-34.2,True,True
Sweden,2559,2089.4,2023.0,2283.8,-469.6,-536.0,-275.2,False,True
Switzerland,1599,1639.0,1599.0,1509.1,40.0,0.0,-89.9,True,False
United Kingdom,23689,20780.1,20044.0,25061.7,-2908.9,-3645.0,1372.7,False,True
