,mean_rank
YYG-ParamSearch,7.2
UMass-MechBayes,7.4
COVIDhub-ensemble,7.7
OliverWyman-Navigator,9.2
CovidAnalytics-DELPHI,9.9
USACE-ERDC_SEIR,10.1
Covid19Sim-Simulator,10.2
UT-Mobility,10.4
NotreDame-mobility,11.1
UCLA-SuEIR,11.3
IowaStateLW-STEM,11.5
CU-select,11.6
MOBS-GLEAM_COVID,11.6
LANL-GrowthRate,11.9
COVIDhub-baseline,11.9
USC-SI_kJalpha,12.4
GT-DeepCOVID,12.5
UA-EpiCovDA,12.6
JHU_IDD-CovidSP,14.3
PSI-DRAFT,15.6
RobertWalraven-ESG,15.7
MITCovAlliance-SIR,17.2
