,count,mean,median,std,min,25%,75%,max
IHME-CurveFit,51,221.1,88.9,432.7,2.5,26.4,222.8,2846.5
Covid19Sim-Simulator,51,244.6,85.2,594.5,1.5,20.3,233.7,4049.9
USACE-ERDC_SEIR,51,256.7,74.1,517.5,0.8,22.2,263.2,3404.8
LANL-GrowthRate,51,264.5,71.0,602.0,0.9,23.0,204.1,3807.5
YYG-ParamSearch,51,268.5,92.8,600.9,2.8,23.7,222.5,3803.3
UCLA-SuEIR,51,322.0,90.9,754.3,1.3,25.0,214.3,4430.9
IowaStateLW-STEM,49,330.0,87.0,664.0,0.0,36.0,308.5,3823.0
Baseline,51,366.5,97.9,720.7,4.9,34.7,307.4,4243.6
NotreDame-mobility,51,378.4,40.1,1125.4,0.5,13.9,208.9,6696.2
PSI-DRAFT,51,497.1,112.0,1182.7,1.0,45.2,285.2,6381.5
