,count,mean,median,std,min,25%,75%,max
YYG-ParamSearch,51,221.3,74.8,563.5,0.6,26.7,147.6,3635.4
IHME-CurveFit,51,222.1,77.8,494.1,1.4,20.8,172.4,3079.2
Covid19Sim-Simulator,51,238.0,53.5,552.1,0.5,17.6,179.0,2914.8
LANL-GrowthRate,51,253.9,54.7,672.8,0.2,12.0,191.4,4389.7
CovidAnalytics-DELPHI,51,274.1,73.0,511.6,2.0,19.0,255.5,2548.0
USC-SI_kJalpha,51,300.1,55.2,951.7,0.4,11.4,141.3,6388.4
UCLA-SuEIR,51,306.8,79.0,658.6,3.4,37.8,256.2,4011.3
USACE-ERDC_SEIR,51,311.4,63.9,713.3,0.0,17.1,247.2,3618.5
SWC-TerminusCM,48,341.8,93.0,781.3,0.0,22.0,286.0,4426.0
IowaStateLW-STEM,49,353.1,74.0,814.7,1.0,23.5,247.5,4568.0
MITCovAlliance-SIR,51,397.8,90.9,733.3,1.3,26.4,455.2,4134.5
PSI-DRAFT,51,410.2,101.0,973.7,1.0,23.5,263.2,4791.5
Baseline,51,472.0,87.0,1399.6,0.3,26.9,284.6,9034.1
NotreDame-mobility,51,718.7,87.7,2861.7,4.1,29.5,288.0,20048.2
