,total_deaths_2020-07-12,predicted_deaths,actual_deaths,predicted_addl_deaths,actual_addl_deaths,error,perc_error
USACE-ERDC_SEIR,135708,154507.9,155207,19302.9,19499,-196.1,-1.0%
JHU_IDD-CovidSP,135708,154375.4,155207,19170.4,19499,-328.6,-1.7%
UMass-MechBayes,135708,154173.0,155207,18968.0,19499,-531.0,-2.7%
GT-DeepCOVID,135708,154081.7,155207,18876.7,19499,-622.3,-3.2%
OliverWyman-Navigator,135708,154072.7,155207,18867.7,19499,-631.3,-3.2%
CovidAnalytics-DELPHI,135708,155674.0,155207,20469.0,19499,970.0,5.0%
UT-Mobility,135708,157745.0,155207,22540.0,19499,3041.0,15.6%
COVIDhub-ensemble,135708,151158.5,155207,15953.5,19499,-3545.5,-18.2%
CU-select,135708,150785.0,155207,15580.0,19499,-3919.0,-20.1%
QJHong-Encounter,135708,158892.9,155207,23687.9,19499,4188.9,21.5%
Columbia_UNC-SurvCon,135708,158943.0,155207,23738.0,19499,4239.0,21.7%
Baseline,135708,150190.7,155207,14985.7,19499,-4513.3,-23.1%
COVIDhub-baseline,135708,150044.6,155207,14839.6,19499,-4659.4,-23.9%
YYG-ParamSearch,135708,150032.8,155207,14827.8,19499,-4671.2,-24.0%
IowaStateLW-STEM,135708,149474.0,155207,14269.0,19499,-5230.0,-26.8%
UCLA-SuEIR,135708,149329.2,155207,14124.2,19499,-5374.8,-27.6%
MOBS-GLEAM_COVID,135708,148520.6,155207,13315.6,19499,-6183.4,-31.7%
PSI-DRAFT,135708,147698.0,155207,12493.0,19499,-7006.0,-35.9%
Covid19Sim-Simulator,135708,147350.0,155207,12145.0,19499,-7354.0,-37.7%
LANL-GrowthRate,135708,147325.7,155207,12120.7,19499,-7378.3,-37.8%
UA-EpiCovDA,135708,147143.0,155207,11938.0,19499,-7561.0,-38.8%
NotreDame-mobility,135708,146236.1,155207,11031.1,19499,-8467.9,-43.4%
UMich-RidgeTfReg,135708,145658.1,155207,10453.1,19499,-9045.9,-46.4%
USC-SI_kJalpha,135708,163954.6,155207,28749.6,19499,9250.6,47.4%
epiforecasts-ensemble1,135708,144767.0,155207,9562.0,19499,-9937.0,-51.0%
MITCovAlliance-SIR,135708,141932.9,155207,6727.9,19499,-12771.1,-65.5%
STH-3PU,135708,139577.0,155207,4372.0,19499,-15127.0,-77.6%
RobertWalraven-ESG,135708,133012.9,155207,-2192.1,19499,-21691.1,-111.2%
GT_CHHS-COVID19,135708,,155207,,19499,,
NotreDame-FRED,135708,,155207,,19499,,
