,count,mean,median,std,min,25%,75%,max
UMass-MechBayes,51,89.3,19.0,224.3,0.0,3.5,93.5,1554.0
YYG-ParamSearch,51,103.0,23.4,313.6,0.5,5.6,60.2,2090.1
UT-Mobility,51,109.6,34.0,185.9,0.0,10.0,96.5,760.0
Covid19Sim-Simulator,51,115.3,35.5,272.8,0.0,12.1,100.2,1866.6
CU-select,51,123.3,43.0,309.0,0.0,10.0,92.0,2096.0
COVIDhub-ensemble,51,124.6,26.5,324.8,0.1,5.3,101.8,2148.7
USACE-ERDC_SEIR,51,132.1,38.9,283.4,0.4,7.6,132.3,1729.4
OliverWyman-Navigator,51,132.3,27.6,280.2,0.1,5.3,124.1,1715.6
UCLA-SuEIR,51,145.1,31.4,356.7,0.8,7.9,99.9,2331.1
CovidAnalytics-DELPHI,51,146.0,30.0,324.9,0.0,9.5,115.5,1882.0
JHU_IDD-CovidSP,51,164.9,64.6,333.2,2.1,19.7,158.3,2000.8
Baseline,51,165.4,44.1,385.1,0.7,12.6,119.4,2329.1
LANL-GrowthRate,51,170.8,42.9,407.2,0.5,13.3,129.1,2561.4
NotreDame-mobility,51,174.5,50.9,401.9,0.5,10.6,120.1,2333.6
IowaStateLW-STEM,49,175.6,34.0,388.4,1.0,8.5,139.0,2270.0
UA-EpiCovDA,51,180.5,52.0,447.5,0.0,9.0,114.5,2754.0
COVIDhub-baseline,51,182.7,39.4,413.1,0.9,11.4,138.6,2496.3
MOBS-GLEAM_COVID,50,184.5,48.2,439.6,0.1,13.0,106.4,2363.1
USC-SI_kJalpha,51,193.2,40.6,326.8,0.0,15.9,271.1,1403.6
GT-DeepCOVID,46,200.8,43.4,419.6,0.7,16.2,195.2,2169.8
PSI-DRAFT,51,276.1,71.0,615.3,0.0,25.0,210.0,3467.0
RobertWalraven-ESG,51,425.2,73.9,1197.7,1.2,19.6,223.1,7219.7
MITCovAlliance-SIR,51,471.1,111.4,977.2,1.6,31.2,398.2,5318.5
