,count,mean,median,std,min,25%,75%,max
UA-EpiCovDA,51,36.1,9.0,103.1,0.0,4.5,20.5,692.0
JCB-PRM,51,39.5,9.3,114.5,0.0,3.7,23.3,757.4
OliverWyman-Navigator,51,40.3,8.0,112.1,0.1,4.0,23.7,729.4
LNQ-ens1,51,43.2,11.7,125.9,0.1,3.7,27.7,845.6
DDS-NBDS,51,43.3,8.5,91.9,0.3,1.7,27.5,539.2
UCLA-SuEIR,51,43.4,9.4,122.7,0.6,3.3,27.6,808.4
YYG-ParamSearch,51,44.4,8.4,132.9,0.0,2.6,26.6,875.9
COVIDhub-baseline,51,44.6,8.0,127.3,0.0,5.0,24.0,829.0
CMU-TimeSeries,51,44.6,10.0,127.7,0.0,5.5,26.0,835.0
COVIDhub-ensemble,51,44.8,8.0,147.0,0.0,2.0,25.0,1008.0
UT-Mobility,51,45.2,12.0,75.1,0.0,4.0,54.8,356.5
Baseline,51,47.3,12.0,137.6,0.1,3.4,27.9,882.0
CU-select,51,47.3,18.0,118.4,0.0,8.5,52.5,847.0
USC-SI_kJalpha,51,47.4,10.0,147.2,1.0,4.0,23.0,955.0
PSI-DRAFT,51,48.3,27.5,75.3,1.0,5.0,48.0,385.5
IowaStateLW-STEM,49,49.9,16.0,124.6,1.0,6.0,48.5,870.0
UMass-MechBayes,51,50.1,13.0,149.3,0.0,3.0,31.0,994.0
CovidAnalytics-DELPHI,51,51.5,14.0,147.6,1.0,4.5,45.5,1029.0
Geneva-DetGrowth,51,51.6,11.3,104.2,0.0,3.6,37.2,602.7
GT-DeepCOVID,44,54.7,16.4,149.5,0.1,6.3,34.8,953.5
MOBS-GLEAM_COVID,50,60.4,14.5,170.3,0.1,7.1,32.8,1167.4
USACE-ERDC_SEIR,51,69.2,18.9,162.5,0.1,5.7,69.4,1100.1
JHU_IDD-CovidSP,51,71.4,17.8,173.9,0.1,4.2,54.5,1098.7
LANL-GrowthRate,51,72.9,13.4,205.2,0.3,4.3,53.5,1318.9
RobertWalraven-ESG,49,80.1,25.4,190.5,0.5,5.5,65.4,1206.3
IHME-CurveFit,51,89.4,26.7,191.8,0.1,8.9,85.5,1169.5
NotreDame-mobility,51,103.3,32.5,215.3,0.0,6.3,88.9,1235.4
Covid19Sim-Simulator,51,110.9,25.3,278.0,0.1,6.3,60.6,1761.8
Karlen-pypm,51,195.9,11.6,1055.9,0.8,4.3,32.7,7517.5
MITCovAlliance-SIR,51,228.1,34.3,700.7,0.3,5.1,128.0,4532.6
