,mean_rank
Geneva-DetGrowth,4.2
OliverWyman-Navigator,4.4
UCLA-SuEIR,4.9
COVIDhub-baseline,5.1
USC-SI_kJalpha,5.2
CovidActNow-SEIR_CAN,5.2
IowaStateLW-STEM,6.1
Covid19Sim-Simulator,7.1
CovidAnalytics-DELPHI,8.1
USACE-ERDC_SEIR,9.2
LANL-GrowthRate,9.4
JHU_IDD-CovidSP,9.7
RobertWalraven-ESG,12.6
