,mean_rank
COVIDhub-baseline,3.2
OliverWyman-Navigator,3.5
USC-SI_kJalpha,3.9
IowaStateLW-STEM,4.0
JHU_IDD-CovidSP,4.2
CU-select,4.4
LANL-GrowthRate,4.7
