,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1665,1689.6,1693.1,1686.3,24.6,28.1,21.3,False,True
Argentina,12799,12662.7,12179.0,12262.4,-136.3,-620.0,-536.6,False,False
Australia,849,1037.7,860.1,793.4,188.7,11.1,-55.6,True,True
Austria,765,735.9,747.9,752.3,-29.1,-17.1,-12.7,True,True
Bangladesh,4913,5125.1,4963.3,5066.8,212.1,50.3,153.8,True,True
Belarus,776,773.1,749.6,774.5,-2.9,-26.4,-1.5,False,True
Belgium,9944,9614.0,9992.9,10391.2,-330.0,48.9,447.2,True,False
Bolivia,7586,6271.7,6065.3,5679.3,-1314.3,-1520.7,-1906.7,False,False
Brazil,136532,138210.9,137882.4,140357.3,1678.9,1350.4,3825.3,True,False
Bulgaria,755,807.3,773.8,682.1,52.3,18.8,-72.9,True,False
Canada,9262,9292.6,9274.9,9245.1,30.6,12.9,-16.9,True,True
Chile,12254,12364.0,12256.2,12043.1,110.0,2.2,-210.9,True,False
Colombia,24039,25211.6,24441.9,25413.9,1172.6,402.9,1374.9,True,False
Croatia,244,221.1,214.1,198.5,-22.9,-29.9,-45.5,False,False
Cuba,113,102.6,106.5,90.5,-10.4,-6.5,-22.5,True,False
Cyprus,22,20.0,21.4,20.7,-2.0,-0.6,-1.3,True,True
Czechia,499,454.4,455.6,449.1,-44.6,-43.4,-49.9,True,False
Denmark,635,629.7,635.3,627.6,-5.3,0.3,-7.4,True,False
Dominican Republic,2044,2006.7,1994.4,2030.7,-37.3,-49.6,-13.3,False,True
Ecuador,11084,7255.0,7076.4,19268.6,-3829.0,-4007.6,8184.6,False,False
Egypt,5750,5790.4,5709.3,5603.9,40.4,-40.7,-146.1,False,False
Estonia,64,66.9,66.1,63.3,2.9,2.1,-0.7,True,True
Finland,339,337.9,340.9,341.7,-1.1,1.9,2.7,False,False
France,31257,30876.7,31019.4,31913.8,-380.3,-237.6,656.8,True,False
Germany,9388,9371.4,9435.5,9457.8,-16.6,47.5,69.8,False,False
Greece,331,319.1,322.4,292.0,-11.9,-8.6,-39.0,True,False
Honduras,2166,2440.9,2233.1,1898.3,274.9,67.1,-267.7,True,True
Hungary,675,616.9,627.7,624.8,-58.1,-47.3,-50.2,True,True
Iceland,10,10.0,10.5,10.6,0.0,0.5,0.6,False,False
Indonesia,9448,9237.3,9066.1,8697.0,-210.7,-381.9,-751.0,False,False
Iran,24118,23802.0,23768.5,25000.4,-316.0,-349.5,882.4,False,False
Ireland,1792,1777.0,1793.3,1794.9,-15.0,1.3,2.9,True,True
Israel,1226,1161.9,1174.4,1313.9,-64.1,-51.6,87.9,True,False
Italy,35692,35591.3,35689.0,35670.0,-100.7,-3.0,-22.0,True,True
Japan,1504,1562.1,1508.6,1562.5,58.1,4.6,58.5,True,False
Kuwait,581,572.9,577.8,577.8,-8.1,-3.2,-3.2,True,True
Latvia,36,36.9,36.5,33.9,0.9,0.5,-2.1,True,False
Lithuania,87,91.7,91.9,84.0,4.7,4.9,-3.0,False,True
Luxembourg,124,124.0,130.8,130.7,0.0,6.8,6.7,False,False
Malaysia,130,128.9,129.9,123.4,-1.1,-0.1,-6.6,True,False
Malta,19,17.7,15.7,10.6,-1.3,-3.3,-8.4,False,False
Mexico,73258,74666.6,73561.5,74187.7,1408.6,303.5,929.7,True,True
Moldova,1201,1140.6,1124.8,1139.3,-60.4,-76.2,-61.7,False,False
Morocco,1795,1748.1,1709.4,2070.1,-46.9,-85.6,275.1,False,False
Netherlands,6320,6329.1,6339.0,6523.1,9.1,19.0,203.1,False,False
Nigeria,1095,1044.4,1092.4,1079.3,-50.6,-2.6,-15.7,True,True
Norway,267,264.0,271.0,272.0,-3.0,4.0,5.0,False,False
Pakistan,6416,6413.7,6500.9,6593.5,-2.3,84.9,177.5,False,False
Panama,2247,2289.3,2251.6,2259.6,42.3,4.6,12.6,True,True
Peru,31283,31904.1,31705.5,42782.8,621.1,422.5,11499.8,True,False
Philippines,4930,5011.4,4884.8,5293.2,81.4,-45.2,363.2,True,False
Poland,2282,2255.9,2252.8,2262.0,-26.1,-29.2,-20.0,False,True
Portugal,1899,1884.7,1876.0,1901.3,-14.3,-23.0,2.3,False,True
Romania,4402,4452.3,4364.4,4388.8,50.3,-37.6,-13.2,True,True
Russia,19270,19056.4,18751.9,19014.1,-213.6,-518.1,-255.9,False,False
Saudi Arabia,4458,4501.4,4374.1,4595.1,43.4,-83.9,137.1,False,False
Serbia,740,748.1,777.7,755.8,8.1,37.7,15.8,False,False
Slovakia,39,33.0,35.6,35.9,-6.0,-3.4,-3.1,True,True
Slovenia,141,138.7,139.1,133.5,-2.3,-1.9,-7.5,True,False
South Africa,15940,16796.6,16643.6,16429.7,856.6,703.6,489.7,True,True
South Korea,383,366.9,352.5,322.1,-16.1,-30.5,-60.9,False,False
Spain,30495,29505.3,29647.8,30210.1,-989.7,-847.2,-284.9,True,True
Sweden,5865,5835.3,5860.9,6030.2,-29.7,-4.1,165.2,True,False
Switzerland,2045,2016.4,2030.0,2038.3,-28.6,-15.0,-6.7,True,True
Turkey,7445,6911.7,6806.7,6811.6,-533.3,-638.3,-633.4,False,False
Ukraine,3585,3323.6,3360.9,3290.4,-261.4,-224.1,-294.6,True,False
United Arab Emirates,404,402.0,403.8,411.8,-2.0,-0.2,7.8,True,False
United Kingdom,41848,41788.9,41894.2,57559.1,-59.1,46.2,15711.1,True,False
