,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1665,1685.7,1698.3,1688.6,20.7,33.3,23.6,False,False
Argentina,12799,11929.9,11685.6,12625.9,-869.1,-1113.4,-173.1,False,True
Australia,849,887.3,883.6,862.6,38.3,34.6,13.6,True,True
Austria,765,747.4,759.8,754.1,-17.6,-5.2,-10.9,True,True
Bangladesh,4913,5036.4,4773.3,5817.3,123.4,-139.7,904.3,False,False
Belarus,776,765.4,731.3,669.3,-10.6,-44.7,-106.7,False,False
Belgium,9944,10196.4,10208.1,10568.3,252.4,264.1,624.3,False,False
Bolivia,7586,6248.6,5952.9,5508.2,-1337.4,-1633.1,-2077.8,False,False
Brazil,136532,141327.4,140052.4,144052.8,4795.4,3520.4,7520.8,True,False
Bulgaria,755,726.3,702.8,678.2,-28.7,-52.2,-76.8,False,False
Canada,9262,9292.6,9265.7,9323.5,30.6,3.7,61.5,True,False
Chile,12254,12394.9,12053.0,12007.1,140.9,-201.0,-246.9,False,False
Colombia,24039,25875.0,24566.0,26396.9,1836.0,527.0,2357.9,True,False
Croatia,244,190.3,200.8,184.9,-53.7,-43.2,-59.1,True,False
Cuba,113,102.6,107.1,90.0,-10.4,-5.9,-23.0,True,False
Cyprus,22,20.0,22.2,22.0,-2.0,0.2,0.0,True,True
Czechia,499,469.9,466.1,399.7,-29.1,-32.9,-99.3,False,False
Denmark,635,625.9,644.2,653.0,-9.1,9.2,18.0,False,False
Dominican Republic,2044,2006.7,1997.1,2230.1,-37.3,-46.9,186.1,False,False
Ecuador,11084,7235.7,6990.8,19075.6,-3848.3,-4093.2,7991.6,False,False
Egypt,5750,5655.4,5595.3,5514.5,-94.6,-154.7,-235.5,False,False
Estonia,64,63.0,65.6,63.8,-1.0,1.6,-0.2,False,True
Finland,339,337.9,344.3,346.3,-1.1,5.3,7.3,False,False
France,31257,30934.6,30998.3,31846.7,-322.4,-258.7,589.7,True,False
Germany,9388,9429.3,9500.0,9507.7,41.3,112.0,119.7,False,False
Greece,331,296.0,307.5,274.5,-35.0,-23.5,-56.5,True,False
Honduras,2166,1958.7,2022.9,1697.5,-207.3,-143.1,-468.5,True,False
Hungary,675,632.3,636.6,644.9,-42.7,-38.4,-30.1,True,True
Iceland,10,10.0,10.8,10.6,0.0,0.8,0.6,False,False
Indonesia,9448,8724.3,8670.0,8295.2,-723.7,-778.0,-1152.8,False,False
Iran,24118,24515.6,24102.0,24475.5,397.6,-16.0,357.5,True,True
Ireland,1792,1788.6,1802.1,1803.3,-3.4,10.1,11.3,False,False
Israel,1226,1408.7,1260.8,1286.8,182.7,34.8,60.8,True,True
Italy,35692,35595.1,35784.0,35767.5,-96.9,92.0,75.5,True,True
Japan,1504,1515.9,1450.8,1433.4,11.9,-53.2,-70.6,False,False
Kuwait,581,569.0,586.9,612.2,-12.0,5.9,31.2,True,False
Latvia,36,36.9,35.8,32.2,0.9,-0.2,-3.8,True,False
Lithuania,87,95.6,92.3,80.5,8.6,5.3,-6.5,True,True
Luxembourg,124,127.9,135.2,135.5,3.9,11.2,11.5,False,False
Malaysia,130,125.0,130.4,123.8,-5.0,0.4,-6.2,True,False
Malta,19,13.9,13.5,9.4,-5.1,-5.5,-9.6,False,False
Mexico,73258,74840.1,73796.8,82185.3,1582.1,538.8,8927.3,True,False
Moldova,1201,1109.7,1099.5,1141.0,-91.3,-101.5,-60.0,False,True
Morocco,1795,1775.1,1893.2,2250.6,-19.9,98.2,455.6,False,False
Netherlands,6320,6344.6,6351.9,6375.0,24.6,31.9,55.0,False,False
Nigeria,1095,1106.1,1124.2,1175.8,11.1,29.2,80.8,False,False
Norway,267,275.6,278.9,261.5,8.6,11.9,-5.5,False,True
Pakistan,6416,6510.1,6627.9,6625.3,94.1,211.9,209.3,False,False
Panama,2247,2374.1,2312.5,2358.7,127.1,65.5,111.7,True,True
Peru,31283,32768.1,32570.1,44984.1,1485.1,1287.1,13701.1,True,False
Philippines,4930,4282.4,4508.3,5496.5,-647.6,-421.7,566.5,True,True
Poland,2282,2255.9,2269.7,2267.2,-26.1,-12.3,-14.8,True,True
Portugal,1899,1865.4,1875.8,1955.4,-33.6,-23.2,56.4,True,False
Romania,4402,4355.9,4356.7,4805.7,-46.1,-45.3,403.7,True,False
Russia,19270,18994.7,18826.0,19182.3,-275.3,-444.0,-87.7,False,True
Saudi Arabia,4458,4578.6,4374.6,4619.4,120.6,-83.4,161.4,True,False
Serbia,740,790.6,805.9,830.9,50.6,65.9,90.9,False,False
Slovakia,39,40.7,40.7,34.3,1.7,1.7,-4.7,True,False
Slovenia,141,138.7,140.5,150.5,-2.3,-0.5,9.5,True,False
South Africa,15940,17764.7,17451.0,16260.1,1824.7,1511.0,320.1,True,True
South Korea,383,324.4,326.2,311.5,-58.6,-56.8,-71.5,True,False
Spain,30495,29690.4,29518.6,30249.9,-804.6,-976.4,-245.1,False,True
Sweden,5865,5914.1,5887.3,5857.0,49.1,22.3,-8.0,True,True
Switzerland,2045,2039.6,2042.7,2024.1,-5.4,-2.3,-20.9,True,False
Turkey,7445,6688.0,6648.9,6628.8,-757.0,-796.1,-816.2,False,False
Ukraine,3585,3134.6,3223.0,3217.9,-450.4,-362.0,-367.1,True,True
United Arab Emirates,404,417.4,406.7,382.7,13.4,2.7,-21.3,True,False
United Kingdom,41848,41761.9,41849.1,57312.6,-86.1,1.1,15464.6,True,False
