,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1665,1549.1,1867.0,3914.9,-115.9,202.0,2249.9,False,False
Argentina,12799,4492.7,6418.0,22473.7,-8306.3,-6381.0,9674.7,True,False
Australia,849,127.7,161.0,102.4,-721.3,-688.0,-746.6,True,False
Austria,765,749.4,788.0,826.0,-15.6,23.0,61.0,False,False
Bangladesh,4913,5461.1,6145.0,18808.1,548.1,1232.0,13895.1,False,False
Belarus,776,857.3,814.0,563.0,81.3,38.0,-213.0,True,False
Belgium,9944,10194.4,10010.0,9853.3,250.4,66.0,-90.7,True,True
Bolivia,7586,5994.0,5546.0,7108.1,-1592.0,-2040.0,-477.9,False,True
Brazil,136532,143527.0,125650.0,159965.1,6995.0,-10882.0,23433.1,False,False
Bulgaria,755,539.1,646.0,738.7,-215.9,-109.0,-16.3,True,True
Canada,9262,10443.6,10013.0,9854.2,1181.6,751.0,592.2,True,True
Chile,12254,14982.9,10856.0,23995.2,2728.9,-1398.0,11741.2,True,False
Colombia,24039,14188.3,16202.0,34244.5,-9850.7,-7837.0,10205.5,True,False
Croatia,244,178.1,175.0,1170.0,-65.9,-69.0,926.0,False,False
Cuba,113,86.0,100.0,228.1,-27.0,-13.0,115.1,True,False
Cyprus,22,19.0,27.0,17.3,-3.0,5.0,-4.7,False,False
Czechia,499,348.0,422.0,352.9,-151.0,-77.0,-146.1,True,True
Denmark,635,627.7,661.0,638.6,-7.3,26.0,3.6,False,True
Dominican Republic,2044,1532.3,2504.0,5112.4,-511.7,460.0,3068.4,True,False
Ecuador,11084,8602.7,8063.0,18113.9,-2481.3,-3021.0,7029.9,False,False
Egypt,5750,9357.9,11017.0,50399.6,3607.9,5267.0,44649.6,False,False
Estonia,64,69.0,84.0,71.8,5.0,20.0,7.8,False,False
Finland,339,339.9,362.0,318.2,0.9,23.0,-20.8,False,False
France,31257,31144.6,30786.0,30377.2,-112.4,-471.0,-879.8,False,False
Germany,9388,9620.1,9584.0,11018.9,232.1,196.0,1630.9,True,False
Greece,331,202.9,216.0,202.8,-128.1,-115.0,-128.2,True,False
Honduras,2166,2376.1,2963.0,4489.1,210.1,797.0,2323.1,False,False
Hungary,675,675.9,697.0,602.1,0.9,22.0,-72.9,False,False
Iceland,10,10.0,12.0,11.7,0.0,2.0,1.7,False,False
Iran,24118,23112.1,20969.0,47438.6,-1005.9,-3149.0,23320.6,False,False
Ireland,1792,1806.1,1815.0,1789.0,14.1,23.0,-3.0,False,True
Israel,1226,472.1,435.0,319.3,-753.9,-791.0,-906.7,False,False
Italy,35692,36196.4,35844.0,40419.8,504.4,152.0,4727.8,True,False
Japan,1504,1031.3,1286.0,1124.9,-472.7,-218.0,-379.1,True,True
Kuwait,581,585.1,577.0,1127.6,4.1,-4.0,546.6,True,False
Latvia,36,30.0,37.0,31.6,-6.0,1.0,-4.4,True,True
Lithuania,87,89.9,107.0,83.5,2.9,20.0,-3.5,False,False
Luxembourg,124,110.0,117.0,115.9,-14.0,-7.0,-8.1,True,True
Malaysia,130,121.0,151.0,124.2,-9.0,21.0,-5.8,False,True
Malta,19,9.0,12.0,8.5,-10.0,-7.0,-10.5,True,False
Mexico,73258,73969.9,73644.0,81996.1,711.9,386.0,8738.1,True,False
Moldova,1201,1182.1,1151.0,2160.4,-18.9,-50.0,959.4,False,False
Morocco,1795,387.0,361.0,517.4,-1408.0,-1434.0,-1277.6,False,True
Netherlands,6320,6384.9,6333.0,6379.0,64.9,13.0,59.0,True,True
Norway,267,272.7,269.0,245.3,5.7,2.0,-21.7,True,False
Pakistan,6416,11222.0,11176.0,28283.3,4806.0,4760.0,21867.3,True,False
Panama,2247,2299.6,2513.0,2467.6,52.6,266.0,220.6,False,False
Peru,31283,24399.3,21631.0,35566.2,-6883.7,-9652.0,4283.2,False,True
Philippines,4930,1872.4,2438.0,6070.8,-3057.6,-2492.0,1140.8,True,True
Poland,2282,2374.7,2590.0,3569.5,92.7,308.0,1287.5,False,False
Portugal,1899,2156.9,2031.0,1593.6,257.9,132.0,-305.4,True,False
Romania,4402,3248.3,3550.0,6814.1,-1153.7,-852.0,2412.1,True,False
Russia,19270,21925.0,20075.0,18269.0,2655.0,805.0,-1001.0,True,True
Saudi Arabia,4458,5878.9,6568.0,19358.4,1420.9,2110.0,14900.4,False,False
Serbia,740,756.1,505.0,274.5,16.1,-235.0,-465.5,False,False
Slovakia,39,28.0,34.0,28.9,-11.0,-5.0,-10.1,True,True
Slovenia,141,111.0,120.0,111.7,-30.0,-21.0,-29.3,True,True
South Korea,383,305.7,320.0,289.2,-77.3,-63.0,-93.8,True,False
Spain,30495,28841.0,29133.0,28508.8,-1654.0,-1362.0,-1986.2,True,False
Sweden,5865,6940.0,6244.0,5741.0,1075.0,379.0,-124.0,True,True
Switzerland,2045,1997.6,2041.0,2181.9,-47.4,-4.0,136.9,True,False
Turkey,7445,6614.7,6572.0,21782.6,-830.3,-873.0,14337.6,False,False
Ukraine,3585,2600.4,2578.0,5783.7,-984.6,-1007.0,2198.7,False,False
United Arab Emirates,404,431.6,422.0,522.3,27.6,18.0,118.3,True,False
United Kingdom,41848,51590.1,48227.0,47391.6,9742.1,6379.0,5543.6,True,True
