,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1665,1752.1,1809.0,2034.3,87.1,144.0,369.3,False,False
Argentina,12799,8509.7,9002.3,15387.7,-4289.3,-3796.7,2588.7,True,True
Australia,849,530.3,558.9,707.9,-318.7,-290.1,-141.1,True,True
Austria,765,759.1,773.1,716.9,-5.9,8.1,-48.1,False,False
Bangladesh,4913,4703.7,4526.3,5392.9,-209.3,-386.7,479.9,False,False
Belarus,776,793.3,732.0,715.1,17.3,-44.0,-60.9,False,False
Belgium,9944,10009.6,9959.3,9941.1,65.6,15.3,-2.9,True,True
Bolivia,7586,7061.6,6442.6,6514.3,-524.4,-1143.4,-1071.7,False,False
Brazil,136532,142789.7,139006.4,150444.5,6257.7,2474.4,13912.5,True,False
Bulgaria,755,717.1,741.0,640.6,-37.9,-14.0,-114.4,True,False
Canada,9262,9374.0,9208.0,9298.4,112.0,-54.0,36.4,True,True
Chile,12254,13009.1,11644.4,12349.6,755.1,-609.6,95.6,True,True
Colombia,24039,26976.9,26404.5,28347.2,2937.9,2365.5,4308.2,True,False
Croatia,244,238.1,284.3,143.0,-5.9,40.3,-101.0,False,False
Cuba,113,87.0,99.8,87.9,-26.0,-13.2,-25.1,True,True
Cyprus,22,19.0,22.4,19.3,-3.0,0.4,-2.7,True,True
Czechia,499,473.1,509.2,405.8,-25.9,10.2,-93.2,True,False
Denmark,635,628.7,656.3,632.1,-6.3,21.3,-2.9,False,True
Dominican Republic,2044,1966.6,1919.8,1738.8,-77.4,-124.2,-305.2,False,False
Ecuador,11084,7251.4,6945.4,20620.4,-3832.6,-4138.6,9536.4,False,False
Egypt,5750,6641.0,6152.8,6607.7,891.0,402.8,857.7,True,True
Estonia,64,21.9,68.3,69.1,-42.1,4.3,5.1,True,True
Finland,339,329.0,346.1,328.3,-10.0,7.1,-10.7,True,False
France,31257,30768.6,30821.8,31794.9,-488.4,-435.2,537.9,True,False
Germany,9388,9359.7,9535.3,9348.9,-28.3,147.3,-39.1,False,False
Greece,331,249.1,254.8,206.4,-81.9,-76.2,-124.6,True,False
Honduras,2166,3166.7,3027.8,4178.5,1000.7,861.8,2012.5,True,False
Hungary,675,603.9,633.8,629.8,-71.1,-41.2,-45.2,True,True
Iceland,10,10.0,11.6,10.5,0.0,1.6,0.5,False,False
Indonesia,9448,8356.0,9611.0,14538.8,-1092.0,163.0,5090.8,True,False
Iran,24118,27407.1,25412.2,30242.6,3289.1,1294.2,6124.6,True,False
Ireland,1792,1756.1,1796.2,1896.5,-35.9,4.2,104.5,True,False
Israel,1226,988.6,1063.1,1613.8,-237.4,-162.9,387.8,True,False
Italy,35692,35476.3,35466.9,36246.4,-215.7,-225.1,554.4,False,False
Japan,1504,1115.9,1281.1,983.1,-388.1,-222.9,-520.9,True,False
Kuwait,581,621.6,672.1,616.4,40.6,91.1,35.4,False,True
Latvia,36,38.9,36.5,31.9,2.9,0.5,-4.1,True,False
Lithuania,87,80.0,88.2,81.0,-7.0,1.2,-6.0,True,True
Luxembourg,124,151.3,165.2,114.1,27.3,41.2,-9.9,False,True
Malaysia,130,131.9,139.8,124.4,1.9,9.8,-5.6,False,False
Malta,19,9.0,10.7,9.3,-10.0,-8.3,-9.7,True,True
Mexico,73258,75627.1,73795.6,75964.1,2369.1,537.6,2706.1,True,False
Moldova,1201,1175.0,1151.4,1109.9,-26.0,-49.6,-91.1,False,False
Morocco,1795,855.1,1278.5,1221.7,-939.9,-516.5,-573.3,True,True
Netherlands,6320,6107.3,6260.6,6317.0,-212.7,-59.4,-3.0,True,True
Nigeria,1095,1093.7,1163.6,1210.8,-1.3,68.6,115.8,False,False
Norway,267,255.0,270.5,255.8,-12.0,3.5,-11.2,True,True
Pakistan,6416,7032.0,6896.3,7086.1,616.0,480.3,670.1,True,False
Panama,2247,2684.7,2813.4,3048.8,437.7,566.4,801.8,False,False
Peru,31283,31758.0,29114.2,38480.0,475.0,-2168.8,7197.0,False,False
Philippines,4930,2929.9,3647.3,1878.7,-2000.1,-1282.7,-3051.3,True,False
Poland,2282,2142.4,2264.0,1938.6,-139.6,-18.0,-343.4,True,False
Portugal,1899,1882.0,1924.5,1831.8,-17.0,25.5,-67.2,False,False
Romania,4402,3962.7,4082.6,3619.2,-439.3,-319.4,-782.8,True,False
Russia,19270,19966.9,19192.9,19256.3,696.9,-77.1,-13.7,True,True
Saudi Arabia,4458,4178.7,4077.0,4011.9,-279.3,-381.0,-446.1,False,False
Serbia,740,974.0,988.7,900.5,234.0,248.7,160.5,False,True
Slovakia,39,35.9,33.8,28.2,-3.1,-5.2,-10.8,False,False
Slovenia,141,147.4,139.0,132.3,6.4,-2.0,-8.7,True,False
South Africa,15940,19316.9,18337.9,23956.8,3376.9,2397.9,8016.8,True,False
South Korea,383,314.7,331.9,315.2,-68.3,-51.1,-67.8,True,True
Spain,30495,28534.1,29644.8,29328.4,-1960.9,-850.2,-1166.6,True,True
Sweden,5865,6058.4,6014.3,6109.5,193.4,149.3,244.5,True,False
Switzerland,2045,2008.4,2017.4,2024.8,-36.6,-27.6,-20.2,True,True
Turkey,7445,6516.6,6492.7,6555.8,-928.4,-952.3,-889.2,False,True
Ukraine,3585,2599.3,2582.8,2312.8,-985.7,-1002.2,-1272.2,False,False
United Arab Emirates,404,399.0,401.9,369.5,-5.0,-2.1,-34.5,True,False
United Kingdom,41848,49364.9,48944.3,49469.1,7516.9,7096.3,7621.1,True,False
