,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1665,1513.6,1873.0,3914.9,-151.4,208.0,2249.9,False,False
Argentina,12799,3852.4,5615.0,22473.7,-8946.6,-7184.0,9674.7,True,False
Australia,849,127.7,114.0,102.4,-721.3,-735.0,-746.6,False,False
Austria,765,844.3,768.0,826.0,79.3,3.0,61.0,True,True
Bangladesh,4913,4986.9,7759.0,18808.1,73.9,2846.0,13895.1,False,False
Belarus,776,821.7,799.0,563.0,45.7,23.0,-213.0,True,False
Belgium,9944,10158.9,10005.0,9853.3,214.9,61.0,-90.7,True,True
Bolivia,7586,3871.6,5451.0,7108.1,-3714.4,-2135.0,-477.9,True,True
Brazil,136532,140989.6,128415.0,159965.1,4457.6,-8117.0,23433.1,False,False
Bulgaria,755,456.1,552.0,738.7,-298.9,-203.0,-16.3,True,True
Canada,9262,9767.7,10347.0,9854.2,505.7,1085.0,592.2,False,False
Chile,12254,17721.9,13109.0,23995.2,5467.9,855.0,11741.2,True,False
Colombia,24039,13963.0,26949.0,34244.5,-10076.0,2910.0,10205.5,True,False
Croatia,244,107.0,126.0,1170.0,-137.0,-118.0,926.0,True,False
Cuba,113,97.9,101.0,228.1,-15.1,-12.0,115.1,True,False
Cyprus,22,19.0,27.0,17.3,-3.0,5.0,-4.7,False,False
Czechia,499,490.3,429.0,352.9,-8.7,-70.0,-146.1,False,False
Denmark,635,651.4,665.0,638.6,16.4,30.0,3.6,False,True
Dominican Republic,2044,1484.9,2576.0,5112.4,-559.1,532.0,3068.4,True,False
Ecuador,11084,6871.6,5978.0,18113.9,-4212.4,-5106.0,7029.9,False,False
Egypt,5750,9855.9,11642.0,50399.6,4105.9,5892.0,44649.6,False,False
Estonia,64,69.0,88.0,71.8,5.0,24.0,7.8,False,False
Finland,339,351.7,363.0,318.2,12.7,24.0,-20.8,False,False
France,31257,31417.3,30816.0,30377.2,160.3,-441.0,-879.8,False,False
Germany,9388,9833.6,10361.0,11018.9,445.6,973.0,1630.9,False,False
Greece,331,202.9,217.0,202.8,-128.1,-114.0,-128.2,True,False
Honduras,2166,1854.4,2637.0,4489.1,-311.6,471.0,2323.1,False,False
Hungary,675,711.4,747.0,602.1,36.4,72.0,-72.9,False,False
Iceland,10,10.0,12.0,11.7,0.0,2.0,1.7,False,False
Iran,24118,21001.6,18984.0,47438.6,-3116.4,-5134.0,23320.6,False,False
Ireland,1792,1972.1,1822.0,1789.0,180.1,30.0,-3.0,True,True
Israel,1226,460.3,410.0,319.3,-765.7,-816.0,-906.7,False,False
Italy,35692,35971.1,36733.0,40419.8,279.1,1041.0,4727.8,False,False
Japan,1504,1173.6,1205.0,1124.9,-330.4,-299.0,-379.1,True,False
Kuwait,581,608.9,584.0,1127.6,27.9,3.0,546.6,True,False
Latvia,36,30.0,46.0,31.6,-6.0,10.0,-4.4,False,True
Lithuania,87,101.7,107.0,83.5,14.7,20.0,-3.5,False,True
Luxembourg,124,110.0,118.0,115.9,-14.0,-6.0,-8.1,True,True
Malaysia,130,121.0,250.0,124.2,-9.0,120.0,-5.8,False,True
Malta,19,9.0,12.0,8.5,-10.0,-7.0,-10.5,True,False
Mexico,73258,83835.0,92833.0,81996.1,10577.0,19575.0,8738.1,False,True
Moldova,1201,1205.9,1414.0,2160.4,4.9,213.0,959.4,False,False
Morocco,1795,304.0,253.0,517.4,-1491.0,-1542.0,-1277.6,False,True
Netherlands,6320,6301.9,6468.0,6379.0,-18.1,148.0,59.0,False,False
Norway,267,308.3,269.0,245.3,41.3,2.0,-21.7,True,True
Pakistan,6416,11008.6,15946.0,28283.3,4592.6,9530.0,21867.3,False,False
Panama,2247,1825.3,2158.0,2467.6,-421.7,-89.0,220.6,True,True
Peru,31283,24399.3,21884.0,35566.2,-6883.7,-9399.0,4283.2,False,True
Philippines,4930,2133.3,2252.0,6070.8,-2796.7,-2678.0,1140.8,True,True
Poland,2282,2410.3,2817.0,3569.5,128.3,535.0,1287.5,False,False
Portugal,1899,1967.1,1860.0,1593.6,68.1,-39.0,-305.4,True,False
Romania,4402,2797.7,3063.0,6814.1,-1604.3,-1339.0,2412.1,True,False
Russia,19270,20431.0,18448.0,18269.0,1161.0,-822.0,-1001.0,True,True
Saudi Arabia,4458,4918.4,4649.0,19358.4,460.4,191.0,14900.4,True,False
Serbia,740,376.7,353.0,274.5,-363.3,-387.0,-465.5,False,False
Slovakia,39,28.0,33.0,28.9,-11.0,-6.0,-10.1,True,True
Slovenia,141,134.7,120.0,111.7,-6.3,-21.0,-29.3,False,False
South Korea,383,305.7,342.0,289.2,-77.3,-41.0,-93.8,True,False
Spain,30495,28580.1,29248.0,28508.8,-1914.9,-1247.0,-1986.2,True,False
Sweden,5865,7283.9,6282.0,5741.0,1418.9,417.0,-124.0,True,True
Switzerland,2045,2033.1,2044.0,2181.9,-11.9,-1.0,136.9,True,False
Turkey,7445,6840.0,7518.0,21782.6,-605.0,73.0,14337.6,True,False
Ukraine,3585,2683.4,3066.0,5783.7,-901.6,-519.0,2198.7,True,False
United Arab Emirates,404,443.4,416.0,522.3,39.4,12.0,118.3,True,False
United Kingdom,41848,54507.0,48535.0,47391.6,12659.0,6687.0,5543.6,True,True
