,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1665,1717.9,1756.9,1783.6,52.9,91.9,118.6,False,False
Argentina,12799,10217.1,11081.5,12146.1,-2581.9,-1717.5,-652.9,True,True
Australia,849,851.9,881.3,1409.9,2.9,32.3,560.9,False,False
Austria,765,738.6,758.0,743.3,-26.4,-7.0,-21.7,True,True
Bangladesh,4913,4834.0,4556.3,5583.3,-79.0,-356.7,670.3,False,False
Belarus,776,704.1,710.2,763.3,-71.9,-65.8,-12.7,True,True
Belgium,9944,10030.1,10137.3,10340.3,86.1,193.3,396.3,False,False
Bolivia,7586,6492.4,6098.2,7231.9,-1093.6,-1487.8,-354.1,False,True
Brazil,136532,141726.9,141884.2,155937.3,5194.9,5352.2,19405.3,False,False
Bulgaria,755,792.6,758.0,855.7,37.6,3.0,100.7,True,False
Canada,9262,9250.6,9227.0,9196.8,-11.4,-35.0,-65.2,False,False
Chile,12254,12824.0,12226.3,13341.5,570.0,-27.7,1087.5,True,False
Colombia,24039,25680.9,25105.1,27247.1,1641.9,1066.1,3208.1,True,False
Croatia,244,203.9,224.3,206.2,-40.1,-19.7,-37.8,True,True
Cuba,113,93.9,107.2,87.3,-19.1,-5.8,-25.7,True,False
Cyprus,22,19.0,22.4,19.3,-3.0,0.4,-2.7,True,True
Czechia,499,425.1,457.5,491.4,-73.9,-41.5,-7.6,True,True
Denmark,635,628.7,658.8,650.9,-6.3,23.8,15.9,False,False
Dominican Republic,2044,2076.3,1968.9,2307.5,32.3,-75.1,263.5,False,False
Ecuador,11084,7011.4,6968.0,21150.9,-4072.6,-4116.0,10066.9,False,False
Egypt,5750,5852.4,5657.8,5923.4,102.4,-92.2,173.4,True,False
Estonia,64,63.0,66.8,63.4,-1.0,2.8,-0.6,False,True
Finland,339,342.7,347.6,328.6,3.7,8.6,-10.4,False,False
France,31257,30672.6,30850.7,31937.7,-584.4,-406.3,680.7,True,False
Germany,9388,9483.1,9693.0,9433.8,95.1,305.0,45.8,False,True
Greece,331,235.4,256.5,222.1,-95.6,-74.5,-108.9,True,False
Honduras,2166,2186.1,2357.0,3864.5,20.1,191.0,1698.5,False,False
Hungary,675,631.3,638.8,595.6,-43.7,-36.2,-79.4,True,False
Iceland,10,10.0,11.2,10.5,0.0,1.2,0.5,False,False
Indonesia,9448,8575.4,8846.1,8375.5,-872.6,-601.9,-1072.5,True,False
Iran,24118,25672.3,24543.3,29251.7,1554.3,425.3,5133.7,True,False
Ireland,1792,1824.7,1817.3,1895.3,32.7,25.3,103.3,True,False
Israel,1226,974.9,988.1,1293.2,-251.1,-237.9,67.2,True,True
Italy,35692,35503.7,35643.0,36143.5,-188.3,-49.0,451.5,True,False
Japan,1504,1246.1,1301.3,1054.4,-257.9,-202.7,-449.6,True,False
Kuwait,581,601.0,624.5,765.6,20.0,43.5,184.6,False,False
Latvia,36,32.0,35.5,32.2,-4.0,-0.5,-3.8,True,True
Lithuania,87,86.9,88.4,78.9,-0.1,1.4,-8.1,False,False
Luxembourg,124,137.6,153.6,131.4,13.6,29.6,7.4,False,True
Malaysia,130,125.0,133.7,126.3,-5.0,3.7,-3.7,True,True
Malta,19,9.0,10.3,9.3,-10.0,-8.7,-9.7,True,True
Mexico,73258,78959.7,78393.8,75940.7,5701.7,5135.8,2682.7,True,True
Moldova,1201,1161.3,1126.5,1244.0,-39.7,-74.5,43.0,False,False
Morocco,1795,1177.4,1583.6,4131.6,-617.6,-211.4,2336.6,True,False
Netherlands,6320,6230.7,6338.7,6383.8,-89.3,18.7,63.8,True,True
Nigeria,1095,1278.9,1194.0,1093.9,183.9,99.0,-1.1,True,True
Norway,267,261.9,271.1,255.4,-5.1,4.1,-11.6,True,False
Pakistan,6416,6702.9,6821.3,6702.1,286.9,405.3,286.1,False,True
Panama,2247,2623.0,2500.7,2622.6,376.0,253.7,375.6,True,True
Peru,31283,29611.7,28090.5,41943.1,-1671.3,-3192.5,10660.1,False,False
Philippines,4930,3505.9,3693.7,5470.0,-1424.1,-1236.3,540.0,True,True
Poland,2282,2252.1,2341.7,2358.7,-29.9,59.7,76.7,False,False
Portugal,1899,1861.4,1890.1,1870.0,-37.6,-8.9,-29.0,True,True
Romania,4402,4381.0,4887.9,4340.2,-21.0,485.9,-61.8,False,False
Russia,19270,19582.9,19025.9,19491.5,312.9,-244.1,221.5,True,True
Saudi Arabia,4458,4631.3,4179.3,3883.1,173.3,-278.7,-574.9,False,False
Serbia,740,939.7,919.0,836.7,199.7,179.0,96.7,True,True
Slovakia,39,42.7,39.4,29.0,3.7,0.4,-10.0,True,False
Slovenia,141,168.0,154.6,143.8,27.0,13.6,2.8,True,True
South Africa,15940,22368.3,20234.9,22341.0,6428.3,4294.9,6401.0,True,True
South Korea,383,328.4,333.0,307.4,-54.6,-50.0,-75.6,True,False
Spain,30495,28842.7,29343.2,29177.8,-1652.3,-1151.8,-1317.2,True,True
Sweden,5865,5880.1,5907.6,6095.7,15.1,42.6,230.7,False,False
Switzerland,2045,2015.3,2025.3,2038.0,-29.7,-19.7,-7.0,True,True
Turkey,7445,6523.4,6643.0,6504.9,-921.6,-802.0,-940.1,True,False
Ukraine,3585,2955.9,3342.8,2828.3,-629.1,-242.2,-756.7,True,False
United Arab Emirates,404,392.1,399.5,388.2,-11.9,-4.5,-15.8,True,False
United Kingdom,41848,48843.7,49303.9,49406.6,6995.7,7455.9,7558.6,False,False
