,mean_rank
LNQ-ens1,4.0
UCLA-SuEIR,4.2
OliverWyman-Navigator,4.6
Geneva-DetGrowth,4.9
COVIDhub-baseline,5.6
IowaStateLW-STEM,6.9
USC-SI_kJalpha,7.1
Covid19Sim-Simulator,7.3
RobertWalraven-ESG,8.6
USACE-ERDC_SEIR,9.1
JHU_IDD-CovidSP,9.2
LANL-GrowthRate,9.5
CovidAnalytics-DELPHI,10.1
