,count,mean,median,std,min,25%,75%,max
IowaStateLW-STEM,49,44697832.8,2289169.0,222715862.9,1156.0,172566.5,13177826.5,1587464649.0
OliverWyman-Navigator,51,47535374.3,748225.0,193852339.9,4.0,101777.0,7639632.5,1240518841.0
UCLA-SuEIR,51,72663300.4,2525186.2,345498360.9,10.5,113379.8,6826729.4,2340017192.8
Covid19Sim-Simulator,51,72833998.6,2365554.8,282631116.8,9.2,316959.3,20656861.1,1706520424.4
COVIDhub-baseline,51,98669706.0,2328676.0,372207979.3,36.0,189162.5,10547950.5,1887381136.0
CovidAnalytics-DELPHI,51,106546676.4,14025025.0,333789002.9,1764.0,414072.5,27935581.0,1803361156.0
USC-SI_kJalpha,51,115109428.6,1466327.1,681353543.9,5.2,89096.4,8533127.2,4848217686.6
USACE-ERDC_SEIR,51,120925139.9,12953335.7,429190858.9,256.2,822661.2,46304756.4,2927195599.0
LANL-GrowthRate,51,218327516.5,9508271.7,1329021389.2,656.0,440937.0,26117140.0,9511057654.8
CovidActNow-SEIR_CAN,51,265241685.9,2292911.5,1296911974.4,4.1,81262.4,10511690.4,8459674853.0
JHU_IDD-CovidSP,51,399656773.3,11909585.1,1621813708.9,18207.0,816116.8,91549489.5,10308174391.5
Geneva-DetGrowth,51,494545066.2,22032153.9,1785428781.7,0.0,1081019.4,51298138.8,9260835726.9
RobertWalraven-ESG,51,1042366518.3,54383558.5,3567896467.7,8411.7,2196195.8,121260741.9,17001279325.2
