,mean_rank
COVIDhub-baseline,3.2
OliverWyman-Navigator,3.5
IowaStateLW-STEM,3.9
JHU_IDD-CovidSP,4.0
USC-SI_kJalpha,4.2
LANL-GrowthRate,4.6
CU-select,4.7
