,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,3104,910277.2,5929.0,21130278.7,0.0,784.0,40804.0,1118534580.2
OliverWyman-Navigator,3042,1013777.3,3600.0,30921260.1,0.0,484.0,26896.0,1689292201.0
JHUAPL-Bucky,3141,1287402.1,8475.2,25182293.5,0.0,976.4,59311.8,994724092.7
UVA-Ensemble,3131,1317569.4,5316.3,20032844.1,0.0,513.9,45528.6,960464032.2
OneQuietNight-ML,3134,1403236.6,2500.0,53804299.4,0.0,324.0,19044.0,2988371556.0
COVIDhub-ensemble,3141,1847922.7,3721.0,65910827.7,0.0,441.0,29929.0,3653114481.0
LNQ-ens1,3140,1948205.3,4199.0,65889393.5,0.0,420.0,36066.2,3638915269.8
COVIDhub-baseline,3141,2041858.7,3969.0,73907712.2,0.0,484.0,32041.0,4097792196.0
CEID-Walk,3141,2066015.0,4307.6,75024855.8,0.0,465.2,31752.4,4160856580.1
UChicagoCHATTOPADHYAY-UnIT,3093,2120053.6,4106.2,69434715.8,0.0,536.8,33944.4,3818819771.6
IowaStateLW-STEM,3103,2350277.4,3969.0,85098813.5,0.0,576.0,33489.0,4721888656.0
CU-select,3135,2428672.2,5476.0,85369438.9,0.0,729.0,33124.0,4727250025.0
JHU_IDD-CovidSP,3139,2705010.8,11227.5,100757578.8,0.0,1766.2,70106.7,5571463992.2
Google_Harvard-CPF,3140,2787953.1,7710.6,99669132.0,0.0,820.2,59065.4,5544645290.6
FAIR-NRAR,3136,4102790.1,9480.0,129365960.4,0.0,935.3,89967.1,7127699760.4
