,mean_rank
LNQ-ens1,5.3
COVIDhub-ensemble,5.9
OneQuietNight-ML,6.3
COVIDhub-baseline,6.3
CEID-Walk,6.4
Google_Harvard-CPF,7.0
IowaStateLW-STEM,7.1
UVA-Ensemble,7.1
OliverWyman-Navigator,7.3
LANL-GrowthRate,7.3
CU-select,7.6
JHU_IDD-CovidSP,8.0
JHUAPL-Bucky,9.1
