,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,316.3,83.5,1327.6,0.0,28.3,226.4,56188.1
COVIDhub-ensemble,3141,348.1,91.0,1457.0,0.0,31.0,256.0,58765.0
OneQuietNight-ML,3134,385.2,97.0,1727.4,0.0,35.0,270.0,73257.0
COVIDhub-baseline,3141,390.5,95.0,1782.9,0.0,33.0,274.0,75299.0
CEID-Walk,3141,392.5,98.0,1811.1,0.0,33.5,273.2,77350.5
JHU_IDD-CovidSP,3139,411.4,141.4,1782.5,0.0,55.4,336.4,74395.1
CU-select,3089,416.1,118.0,1514.6,0.0,47.0,300.0,54479.0
LANL-GrowthRate,3104,442.1,116.0,1376.4,0.0,42.0,332.0,42635.0
OliverWyman-Navigator,3041,453.9,120.0,1475.2,0.0,42.0,347.9,38374.0
UVA-Ensemble,3131,464.9,113.2,1533.6,0.0,39.4,332.7,46507.6
IowaStateLW-STEM,3103,473.8,112.0,2338.5,0.0,39.0,305.0,103650.0
Google_Harvard-CPF,3140,552.3,108.8,2848.7,0.0,39.6,325.1,110798.8
JHUAPL-Bucky,3141,936.0,180.3,3845.8,0.0,64.0,595.3,100176.3
