,mean_rank
LNQ-ens1,6.0
OneQuietNight-ML,6.4
COVIDhub-ensemble,6.8
OliverWyman-Navigator,7.0
COVIDhub-baseline,7.5
CEID-Walk,7.6
Google_Harvard-CPF,7.7
LANL-GrowthRate,8.1
UChicagoCHATTOPADHYAY-UnIT,8.2
IowaStateLW-STEM,8.5
JHUAPL-Bucky,8.6
UVA-Ensemble,9.1
CU-select,9.1
FAIR-NRAR,9.8
JHU_IDD-CovidSP,11.3
PandemicCentral-USCounty,14.4
