,count,mean,median,std,min,25%,75%,max
BPagano-RtDriven,51,11958223764.9,1973572474.8,23742997672.9,3159950.7,414827966.9,9915233843.3,108379365001.9
JCB-PRM,51,11979183179.3,1681599364.5,33921551609.3,25248.7,251539826.2,8706934204.1,213400493364.7
USACE-ERDC_SEIR,51,13049465185.6,3534956931.9,22213981623.1,5384403.0,1016552856.2,11930053058.6,107517676643.2
Covid19Sim-Simulator,51,13714883815.8,3091824548.1,29908661047.1,151186.6,490200753.3,10502159292.4,178867843505.4
COVIDhub-baseline,51,14574633320.0,3382004025.0,31102822639.1,275625.0,647173442.5,12766453522.0,189226740004.0
USC-SI_kJalpha,51,15872937983.3,4405109641.0,31547393738.5,2464900.0,1196347054.5,14110095688.0,161097876900.0
JHUAPL-Bucky,51,16831205420.1,2549366390.2,40855101409.3,74610.9,498494478.7,15787050250.4,264589063974.1
IowaStateLW-STEM,49,17429131792.8,4284749764.0,41845891499.5,3546475.2,829306308.5,16440664428.5,275953747969.0
LANL-GrowthRate,51,25105006395.1,5968087053.2,53642877789.9,4209518.4,1329249654.1,19526117066.1,303091491442.2
UCLA-SuEIR,51,25941361900.8,5725098296.6,51340956924.9,1181910.0,1636945266.8,20487128342.7,276941032804.3
CovidAnalytics-DELPHI,51,26556287219.4,6423381316.0,62990829581.8,10042561.0,1255186750.5,24433226552.5,373847867761.0
