,mean_rank
JCB-PRM,2.8
Covid19Sim-Simulator,4.3
BPagano-RtDriven,4.6
COVIDhub-baseline,4.7
JHUAPL-Bucky,4.8
USACE-ERDC_SEIR,5.5
IowaStateLW-STEM,5.9
USC-SI_kJalpha,6.4
CovidAnalytics-DELPHI,8.6
LANL-GrowthRate,8.8
UCLA-SuEIR,9.5
