,count,mean,median,std,min,25%,75%,max
OneQuietNight-ML,3134,202.1,50.0,1167.4,0.0,18.0,138.0,54666.0
OliverWyman-Navigator,3042,219.9,60.0,982.7,0.0,22.0,164.0,41101.0
COVIDhub-ensemble,3141,253.8,61.0,1335.7,0.0,21.0,173.0,60441.0
COVIDhub-baseline,3141,261.7,63.0,1405.0,0.0,22.0,179.0,64014.0
LANL-GrowthRate,3104,262.1,77.0,917.5,0.0,28.0,202.0,33444.5
CEID-Walk,3141,262.1,65.6,1413.5,0.0,21.6,178.2,64504.7
LNQ-ens1,3140,270.9,64.8,1369.5,0.0,20.5,189.9,60323.4
UChicagoCHATTOPADHYAY-UnIT,3093,273.6,64.1,1430.3,0.0,23.2,184.2,61796.6
IowaStateLW-STEM,3103,281.4,63.0,1507.3,0.0,24.0,183.0,68716.0
CU-select,3135,288.4,74.0,1531.8,0.0,27.0,182.0,68755.0
UVA-Ensemble,3131,313.9,72.9,1104.3,0.0,22.7,213.4,30991.4
JHUAPL-Bucky,3141,318.5,92.1,1089.2,0.0,31.2,243.5,31539.2
JHU_IDD-CovidSP,3139,325.5,106.0,1612.4,0.0,42.0,264.8,74642.2
Google_Harvard-CPF,3140,337.5,87.8,1635.5,0.0,28.6,243.0,74462.4
FAIR-NRAR,3136,426.7,97.4,1980.4,0.0,30.6,299.9,84425.7
