,count,mean,median,std,min,25%,75%,max
CU-select,51,33206.5,20950.0,53502.2,374.0,7231.5,39620.0,276584.0
LANL-GrowthRate,51,41316.5,26045.5,60015.3,229.0,8227.2,51922.2,351255.5
BPagano-RtDriven,51,47298.7,29994.0,58908.8,1161.1,15828.1,60913.9,385246.2
Karlen-pypm,51,49008.0,26738.4,70900.4,1030.4,11677.0,51404.5,343691.5
Covid19Sim-Simulator,51,51344.9,34497.0,67438.8,360.0,14189.3,60817.8,419156.5
COVIDhub-baseline,51,52382.0,35278.0,67950.0,280.0,12068.5,64591.5,415231.0
JHUAPL-Bucky,51,54624.5,37858.5,70935.3,140.6,12780.1,66845.4,442409.7
IowaStateLW-STEM,49,58472.6,43312.0,76386.6,833.0,13022.0,68508.5,472390.0
JCB-PRM,51,59026.7,39471.6,74477.3,640.4,14800.1,69032.0,450118.7
USC-SI_kJalpha,51,64394.1,39703.0,67376.4,1043.0,23673.0,85547.0,382803.0
UCLA-SuEIR,51,75908.7,53594.3,89649.1,447.3,23138.9,93839.1,494920.2
CovidAnalytics-DELPHI,51,96288.7,65167.0,119087.8,2353.0,21615.0,107956.5,570203.0
