,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3140,510.0,123.4,2053.0,0.0,40.1,360.1,64188.3
JHU_IDD-CovidSP,3139,569.8,191.0,2540.5,0.0,79.8,448.6,113582.0
COVIDhub-ensemble,3141,581.3,144.0,2550.8,0.0,50.0,401.0,100723.0
CEID-Walk,3141,602.1,149.1,2668.5,0.0,50.6,424.2,108384.4
COVIDhub-baseline,3141,602.3,150.0,2687.8,0.0,48.0,429.0,110324.0
CU-select,3089,614.1,186.0,2251.6,0.0,75.0,476.0,90782.0
IowaStateLW-STEM,3103,694.7,150.0,3182.1,0.0,51.0,465.0,132620.0
UVA-Ensemble,3131,799.0,162.4,3322.5,0.1,53.7,509.5,131588.9
LANL-GrowthRate,3100,809.6,188.0,3184.9,0.0,67.5,541.5,108274.0
Google_Harvard-CPF,3140,845.9,264.0,3097.8,0.0,95.1,702.2,123146.2
JHUAPL-Bucky,3141,1413.2,267.2,5423.8,0.0,90.1,929.7,164226.1
